,Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
44,ENCARNACION,2.046002650712278,2.3588353014158923,0.602807578479728,0.8853157185637722,0.013242597917775656,-1.393910856224824,0.028933261250846387,3.0,-0.01870217904576421,0.5764229062518039,0.00046946499556043726,2.1658775012910933e-08,0.21514181406086427,0.02153157472913315,55.0,4.0,1e-10,1e-10
45,FRAM,12.772631715672745,14.679421850863367,-0.17561050102869005,0.905436958018011,0.004026816058107634,-0.5793687702696568,0.044166355634728816,1e-07,-0.01221680819421661,1.2039728043259361,0.00028825715128215677,2.0804849039995852e-08,1e-07,1e-07,91.0,2.0,1e-10,1e-10
46,JOSE DOMINGO OCAMPOS,22.68686541657511,307.90141236958056,-0.02054062057701453,0.9738491255032932,0.0011728212211937314,-0.17178634554633823,0.024167310545993415,1e-07,-0.0023796551982101805,1e-08,0.0015160485948877724,3.506278872541705e-10,1e-07,1e-07,94.0,1.0,1e-10,1e-10
47,JUAN E. OLEARY,5.236658032959844,2.4912004853584895,0.5152575505950941,0.8873477694573881,0.007838522727395901,-1.0808130529645683,0.05053251996286734,1e-07,-0.018821998417556014,0.2231435513142097,0.0002772806448334795,6.093742792230882e-08,0.3749999999995802,0.08333333333314676,86.0,3.0,1e-10,1e-10
48,PARAGUARI,28.6246970748044,1102.663718132431,0.8676313486880016,0.9427934674472976,0.010144366481473764,-0.9995387041812775,0.03595049450287413,1e-07,-0.014942680091924766,0.4418327522790392,6.75913560402098e-05,2.1343371717026083e-08,0.2099710716082709,0.013996657163622772,66.0,4.0,1e-10,1e-10
49,REPATRIACION,10.737692195892254,244.016397597537,0.7221692718615831,0.960423891347807,0.002010349460192627,-0.2845371660685446,0.025833893490796567,1e-07,-0.003609578026860344,0.2006706954621511,0.001267595281450738,1.4106250398636595e-09,0.0523855017079031,0.0009147469297295725,83.0,1.0,1e-10,1e-10
50,SAN ANTONIO,7.082341533638089,21.94866730540671,0.38812136775534906,0.7940191869860685,0.01409292342330424,-1.5833357672650012,0.006913203380278454,2.0,-0.012924436302788625,2.3025850929940455,0.0009621117485728611,8.888006353354214e-08,0.20454545454555162,0.017447334610490653,59.0,10.0,1e-10,1e-10
51,SAN JUAN NEPOMUCENO,3.3802219081045464,0.7819862291756389,-0.04518637742484616,0.9706488292751594,0.00616832089379014,-0.865903579663083,0.0207453467937202,1e-07,-0.005444906720679542,0.25131442828090605,0.0002772955246931161,2.4281091200202622e-09,0.4881883700866595,0.07944262822928973,87.0,1.0,1e-10,1e-10
52,SANTA ROSA,8.182611939866623,7.444510209933571,0.20023978792556524,0.947931632034482,0.004042026001181617,-0.5873069922073278,0.012684394085714978,1e-07,-0.005206629268035958,1e-08,0.000530652053240879,9.341783165797388e-09,1e-07,1e-07,93.0,2.0,1e-10,1e-10
53,LOMA GRANDE,52.90061839377034,529.5645169805209,-0.4559740346666552,0.7882177832712337,0.006217459839478286,-0.8765761546619191,0.053944443350601445,1e-07,-0.02387845298998618,1e-08,0.0016098133782960807,8.276678060398203e-08,0.24513529948307125,0.035609668179351114,88.0,7.0,1e-10,1e-10
54,SAN BERNARDINO,16.98424081776734,121.93361698320417,0.18125020749689041,0.7822286650371884,0.008989616457123482,-1.1744532682102522,0.062419019280694266,1e-07,-0.027520249357278783,0.9028677115420143,0.0004942697781939239,8.934752956852475e-08,0.19999999999982312,0.013333333333309773,77.0,8.0,1e-10,1e-10
55,SAN ESTANISLAO,10.24444154450188,64.69142406335155,0.16109021939668539,0.7569007025574119,0.00943549174329955,-1.1801856155540167,0.07199544112666434,1e-07,-0.035521170112242435,1.1526795099383855,0.0024688890436819935,1.423790654952205e-07,0.1756642505104532,0.006583024833571981,74.0,4.0,1e-10,1e-10
56,AREGUA,4.46731280010749,23.350758585872725,0.41926482251280683,0.7502405194375837,0.00598683450423231,-0.667014863067457,0.040689396963077384,1.0,-0.012379887016113839,0.6085897925318824,0.0015945729040398313,6.528272740436264e-08,0.10714285714246377,0.003401360544199706,72.0,4.0,1e-10,1e-10
57,ARROYOS Y ESTEROS,9.3091134492833,44.46291005469573,0.12315467788152004,0.7428335861366153,0.006564354960072523,-0.8502168580315925,0.0696448226063816,1e-07,-0.014042115841109745,1.6739764335716716,4.4991045280400045e-05,9.946603252933067e-08,0.14285714285686568,0.006802721088408975,79.0,4.0,1e-10,1e-10
58,EUSEBIO AYALA,12.647887959995396,94.7686229989328,0.5657423314915617,0.8651073071276891,0.006829566578840325,-0.9066558545644288,0.07999025533342563,1e-07,-0.02170611126257009,0.5108256237659907,0.0005468674647961183,2.9365480359199167e-08,0.12546031577933037,0.005208333333313679,81.0,4.0,1e-10,1e-10
59,ITACURUBI DE LA CORDILLERA,26.84027547430572,520.4869913028878,0.7369147740529675,0.9263636431966935,0.00656435968815049,-0.842568320445953,0.03480321053143964,1e-07,-0.011331850539820915,1.0296194171811581,0.00035955136478062183,1.257410468740891e-08,0.09998882032008544,0.003333333333326628,81.0,2.0,1e-10,1e-10
60,LA PALOMA,20.595073594056757,107.46549457249557,-0.110986266642774,0.8450061665461828,0.007256654402504168,-1.0178597609251843,0.013499417674839531,1e-07,-0.012318109540974814,2.0794415416798357,0.0009121055569842684,8.01716229723721e-08,0.24999999999986447,0.03703703703699688,87.0,4.0,1e-10,1e-10
61,MINGA PORA,12.349847543971125,53.0168189789149,0.06037796379978374,0.808036995621145,0.00434187296377108,-0.6127447857273941,0.059330267946765214,1e-07,-0.020915100135273396,0.40546510810816444,0.0014093630213464165,4.4467920356571866e-08,1e-07,1e-07,89.0,2.0,1e-10,1e-10
62,PILAR,4.168016463236005,3.9325020532995625,-0.02621534266939562,0.84159568165288,0.010447589775770632,-1.3460047663412174,0.043451600060910534,1.0,-0.0264858549624715,0.7052685410922902,0.0005704282329436994,9.327966186312133e-08,0.33124596034981213,0.03657462874935641,76.0,7.0,1e-10,1e-10
63,SALTO DEL GUAIRA,21.286472130594515,362.51225412542846,0.47036604350830363,0.8245186790853015,0.005290213630271124,-0.7080045909766016,0.033108511163349674,1e-07,-0.010254749805999068,1.6094379124341003,0.0020332302103906784,3.965935564986891e-08,0.08333333333321699,0.0030864197530801525,81.0,2.0,1e-10,1e-10
64,SAN PEDRO,6.316837146200064,38.60342966262118,0.542755601555601,0.7965426235051977,0.006178611875287757,-0.7865702867852863,0.10746922352310284,1.0,-0.028072315404713312,1.0459685551826876,0.0006647186009668145,3.2702730833378464e-08,0.1103651342919266,0.004060154289091664,75.0,2.0,1e-10,1e-10
65,VILLARRICA,14.966551944517061,436.80968626434867,0.9064064728134716,0.9606982476219393,0.007614613342578827,-0.6126629978262236,0.0132475979351937,1e-07,-0.006493106833175916,0.3962484530032404,0.00016344057685744036,3.287505396215207e-09,0.14017859879417913,0.007633730248729588,61.0,2.0,1e-10,1e-10
66,ALBERDI,23.706956579808836,340.3423465535847,-0.515272668366759,0.8933011092362111,0.0013663987846600277,-0.199557527030963,0.041964237469469645,1e-07,-0.008199348183807076,1e-08,0.0018282264741019407,4.888915378253116e-09,1e-07,1e-07,94.0,1.0,1e-10,1e-10
67,CAMBYRETA,3.2764576499875817,2.255446192997502,0.4461253469027662,0.9115072390891966,0.006509182995611677,-0.9114968529143239,0.011113731926504222,1.0,-0.007945718353399684,0.832909122935104,0.0005626461158456334,1.8357271645406542e-08,1e-07,1e-07,85.0,4.0,1e-10,1e-10
68,NATALIO,4.724223885393324,2.029496751050728e-06,-0.002029654984500366,0.9190087086669009,0.002505556628827716,-0.3669630165696144,0.04175726226387999,1e-07,-0.01555650663900721,1e-08,2.2026648010196475e-16,3.696960112342879e-08,1e-07,1e-07,95.0,1.0,1e-10,1e-10
69,NUEVA ALBORADA,13.504388926401079,1e-07,1e-08,0.984195650610884,0.00015819427453997166,-0.023383334223869925,0.03147163120567398,1e-07,-0.00390625,1e-08,1e-07,2.3017851392877177e-10,1e-07,1e-07,98.0,0.0,1e-10,1e-10
70,OBLIGADO,6.913061854690765,0.007364872125324976,-3.073359034252978e-06,0.9369676860917645,0.003652051670868258,-0.5327250396079214,0.04249811344048027,1e-07,-0.015591111709574803,1e-08,1.364987863452971e-65,3.0850501465169225e-08,1e-07,1e-07,94.0,1.0,1e-10,1e-10
71,SAN JUAN BAUTISTA,14.642018521690474,59.81844068884813,-0.016233348417923607,0.80350608573917,0.011041003016494431,-1.3511451681082127,0.11679571822594648,1e-07,-0.030824191696135293,1.0086640520051702,0.0016164511420909565,8.923637427810778e-08,0.2499999999998106,0.02083333333330173,71.0,8.0,1e-10,1e-10
72,SANTA RITA,5.99657372760395,23.0809042493906,-0.12137665156964207,0.7129966900958596,0.003650985668271836,-0.5125143949984647,0.03606723795872557,1.0,-0.01127018028484458,0.5389965007326869,0.001817283950620821,1.263485055484439e-07,0.19237093841371083,0.01233552598205724,86.0,2.0,1e-10,1e-10
73,TOBATI,8.2884648790825,51.23137466206919,0.2008238131556506,0.7233883434729338,0.004705762626911382,-0.640043772309028,0.059148574422521194,1e-07,-0.02165218971517078,2.0794415416798357,6.302043607256357e-05,9.046389545420453e-08,0.11111111111082758,0.004115226337427557,83.0,2.0,1e-10,1e-10
