,Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
10,CONCEPCION,37.633134896282954,3709.3719406942873,0.8467197732046218,0.9053554092891347,0.009567250000232789,-0.975521791196108,0.04174171051460296,1e-07,-0.013251376709082387,0.27824114068410954,0.00030185686637894464,7.529114123145648e-09,0.12132675333865128,0.008885170059011353,55.0,4.0,1e-10,1e-10
11,LAMBARE,46.06408894290325,9098.87983956852,0.9259305273493615,0.9887578004265908,0.01851103296456925,3.509143656153379,0.020326091222240272,1e-07,-0.0065707170149664415,0.10508916655125634,0.000823212415541449,1.68904575479413e-09,0.5478954679055636,0.06400526898333589,60.0,5.0,1e-10,1e-10
12,BELLA VISTA,85.05546764767195,21525.09684933325,0.795696622385534,0.883859833496448,0.006487828961516015,-1.168295028524927,0.013172283784898098,1e-07,-0.010839291633002745,0.5139250285052778,0.000869377045274042,5.958172670337995e-09,0.090666613751665,0.006497627831627548,125.0,6.0,1e-10,1e-10
13,HERNANDARIAS,15.277592311121593,893.8250090859783,0.8905446790377214,0.9552528691898409,0.007257867146505369,-0.5222443226774371,0.0048917489287830795,3.0,-0.0024684225424400344,0.269926085819154,2.2305562505898036e-06,4.5670604487018194e-10,0.02976996677161492,0.00033480311575693426,128.0,2.0,1e-10,1e-10
14,ITAKYRY,6.252406836512147,83.00885403668907,-0.018599181130303524,0.3929646062077844,0.010294433475265524,0.09502568063666998,0.022439596598848643,1.0,-0.006740655615141452,0.7014459833746404,0.0011561255275865728,2.1575776476206157e-08,0.024644804369434697,0.00039731501817106836,144.0,2.0,1e-10,1e-10
15,ITAUGUA,32.53261916112249,4386.911608083207,0.8471604298923862,0.8593198225508702,0.010008558932457046,-0.09125516200874001,0.07167958067934987,2.0,-0.02005132215420404,0.15275536026301986,0.000521149878136062,4.6507108456012514e-09,0.1544997193494079,0.0119893645692025,55.0,12.0,1e-10,1e-10
16,CORONEL OVIEDO,10.464480412476068,157.29251347522882,0.8497854117937427,0.8778480628017136,0.016155351202910288,-0.6461652683839725,0.07476096744296634,4.0,-0.026950286323717376,0.40742397259349744,0.00027571789079257005,3.2623495397957584e-09,0.168658614203992,0.011930864665672454,73.0,12.0,1e-10,1e-10
17,LOMA PLATA,8.490013180503512,8.446755587949523,0.03308655529798803,0.8494476852661879,0.044838693697348254,1.3081430005611887,0.04221504547429156,1e-07,-0.01302389346169779,1.5040773967762742,0.0004833463400525198,4.143726651513568e-09,0.14470462010962637,0.010798892233299016,29.0,11.0,1e-10,1e-10
18,LUQUE,36.008476399680625,5016.280976362708,0.9005793835020991,0.9239344480853642,0.013723588799356683,1.4018108923336834,0.05458239224606143,1.0,-0.014674359064224016,0.11595988109486834,0.00023099206073816196,3.892086186232613e-09,0.33069834024344363,0.06673433304712614,29.0,10.0,1e-10,1e-10
19,MCAL. ESTIGARRIBIA,6.753023393381322,25.337068377970187,0.1632690164152971,0.6907318309068164,0.01977696616037365,0.43143870946576657,0.004435401433716679,1.0,-0.0044626095186652325,0.7221347174331976,0.00014741478297992857,6.103417030635385e-09,0.06878294055839262,0.0018563783671211392,30.0,4.0,1e-10,1e-10
20,MINGA GUAZU,6.040492576945059,56.33081092420297,0.6573411469963544,0.7711855351338255,0.019196283777363002,-0.23028800127638302,0.02029951708783262,3.0,-0.010171029859996877,0.5070803010358287,9.816025462485002e-05,5.368428385808905e-09,0.050993159567926605,0.0016901164763557346,139.0,8.0,1e-10,1e-10
21,PIRAYU,24.23774636600347,526.0997036249656,0.5170409034371631,0.7158782561094497,0.006858993826836037,-0.7344719660210897,0.047727563932666084,1.0,-0.016787475279181983,0.8183103235139514,0.0007738996402371634,1.1504234645786634e-08,0.09160025151298068,0.003787611074142103,128.0,8.0,1e-10,1e-10
22,SAN ALBERTO,27.248615047289576,680.7057885889268,0.7261804386548639,0.8767218860136141,0.0072869104726296825,-0.3915672346163059,0.013924865780571616,1e-07,-0.007053326763498321,1.0296194171811581,0.0003791260209217271,3.162872803928184e-09,0.025437397727543373,0.00078800126310351,132.0,1.0,1e-10,1e-10
23,VILLA ELISA,81.68557296301,25418.941689314386,0.8809907483562595,0.9803699652002172,0.010978445185658402,0.25520797766048303,0.003679882516843147,1e-07,-0.0016512063973048302,0.11332868530700312,0.00033846326672644546,7.74450295256916e-10,0.2037115663969396,0.024070752204423295,41.0,2.0,1e-10,1e-10
24,YAGUARON,16.718993171387524,586.3780747557452,0.6842789754485591,0.733028837451383,0.009476905705773794,-0.258132169615661,0.014038524805533359,1.0,-0.008659845363845658,0.5245244681241525,0.000572090252614528,6.425124904491958e-09,0.07978432498683631,0.002510448709017634,22.0,2.0,1e-10,1e-10
25,YPACARAI,134.4797907955767,65668.85803550134,0.8942712199000128,0.9531695656748711,0.009078753591653093,-1.1973220045730733,0.10382734694047013,1e-07,-0.016732720269676055,0.24281031827460542,0.0003921144309214238,2.042600922722005e-09,0.26120463299398233,0.02978873490005252,94.0,6.0,1e-10,1e-10
26,CAACUPE,19.979874184441755,959.2943307086204,0.8433666562789119,0.8846520258981634,0.0114335296638116,0.002062653095865924,0.008724397817716056,2.0,-0.00630481729745634,0.20852619540246,0.0002581096230469255,4.340858634670028e-09,0.12583328937883653,0.005448750058798454,22.0,6.0,1e-10,1e-10
27,EMBOSCADA,14.014338872835737,127.20158301798772,0.4754295839063141,0.7589027752463893,0.015587066246787304,-0.8444354804567189,0.016040547563250462,1.0,-0.010014178642270027,0.7123785424878329,0.0005131239520703689,8.111197279056937e-09,0.13224813167419092,0.009072944646889758,135.0,16.0,1e-10,1e-10
28,ITA,28.95357486194796,2978.8085409505325,0.8579289987235552,0.8789696044526454,0.01003840903132325,-0.2039032322700346,0.04333221707430457,2.0,-0.009800757654475065,0.20386520362940494,7.039770953176105e-05,3.6624120449517004e-09,0.16120520827434429,0.010226729501993421,71.0,8.0,1e-10,1e-10
29,LIMPIO,24.229852214012492,2169.9531964229254,0.8822530536183111,0.889894123824506,0.01277734844698595,0.5587393713454722,0.006263618669783755,3.0,-0.005642207434399667,0.18736644342491043,0.00023472354680842368,2.6191378949081755e-09,0.20474726200952414,0.014646833371093737,17.0,10.0,1e-10,1e-10
30,MARIANO ROQUE ALONSO,43.3660309316233,5846.75085507771,0.8971743842744443,0.9251276494850934,0.012007859898798287,1.1083184781389284,0.034445806703027104,1.0,-0.012463855397788753,0.17267393670965045,0.00017418444554555246,1.6947121052388521e-09,0.2945138809807558,0.048741219439311916,26.0,14.0,1e-10,1e-10
31,SAN LORENZO,38.677101844051435,5239.960848531225,0.93991038342324,0.9160502315484929,0.010451716475283507,1.2678030566381935,0.029761043702671186,1.0,-0.013465768471499485,0.16449279530100563,0.0018861327330825595,6.103372399076608e-09,0.20430853149203218,0.024235252256009875,29.0,10.0,1e-10,1e-10
32,VILLETA,28.85509797807592,2152.730535858671,0.8324046407290995,0.8669649508836679,0.011866119205452337,-0.4464819333258911,0.004345597776345578,1e-07,-0.005396052863832325,0.2110146512653741,0.0001409085088079823,4.73277005113126e-09,0.13047456114748177,0.006033133888807542,52.0,10.0,1e-10,1e-10
33,GUARAMBARE,56.00594531348749,12060.094739884958,0.9286771643966053,0.9506077685209002,0.006667482398189804,-0.5871596550863781,0.050799627091841604,1e-07,-0.012692325896954659,0.20760141627435974,0.0002958877149918729,6.629196981640696e-10,0.0697540539481154,0.002578857664410068,124.0,8.0,1e-10,1e-10
34,J A SALDIVAR,41.862476860693874,6984.509959302567,0.8959069720648285,0.9477161066074496,0.00951035790895262,-0.27512119100676097,0.01832728502528902,1e-07,-0.007916406109563215,0.20558160119371052,0.00015821250046383956,1.0440310819662309e-09,0.10837276144278976,0.0061990345612355545,70.0,6.0,1e-10,1e-10
35,SAN JOSE DE LOS ARROYOS,16.398142484194903,244.52857060424117,0.40126952706377994,0.6813817415904656,0.00826659781893022,-0.31629759502687355,0.022065832980744937,1e-07,-0.00907437762579134,0.9315582040049435,0.0010447799444470406,1.304610354153042e-08,0.028804700871018288,0.00045535690238490597,43.0,6.0,1e-10,1e-10
36,CAAGUAZU,9.961976126898795,444.09272589242266,0.9310255192974297,0.9312845854045596,0.015747169414070217,0.20006692135381984,0.009922197331970528,3.0,-0.004958096802976015,0.0918461549265071,9.922330360682061e-05,1.1988329657272017e-09,0.038414703561713226,0.002269547638229114,29.0,2.0,1e-10,1e-10
37,JUAN LEON MALLORQUIN,11.691628749628938,150.12158121293538,0.4742418296340492,0.6604757742340539,0.008026359441815527,0.004031421533338721,0.014068764912630427,1e-07,-0.007887612516091411,1.1526795099383855,6.191849003402543e-05,9.184559780001581e-09,0.03609818531076446,0.0008027644346354284,56.0,2.0,1e-10,1e-10
38,LORETO,32.73990259832993,2288.972919934151,0.7122840988503162,0.8328942326164628,0.005813960960375384,-0.802265120877185,0.034322648575184966,1.0,-0.015135228256033603,0.2819438090787422,0.00037961115822821327,6.0354556572092285e-09,0.04883476760060136,0.002364797510288971,130.0,4.0,1e-10,1e-10
39,NUEVA ITALIA,38.13536142830371,2520.4580773843245,0.7324612235851172,0.8002972102127877,0.005373224176290432,-0.8092114713142962,0.06263413812599394,1e-07,-0.01801594246086405,0.4537352116941142,0.00047229819700980225,6.94620160868927e-09,0.1311489883152623,0.007490336593095797,112.0,8.0,1e-10,1e-10
40,VILLA HAYES,41.999061155703465,5830.035209591807,0.9358270666538903,0.9416845197474437,0.009986536242309794,-0.3184190256626199,0.03727878739651036,1e-07,-0.014463765472158193,0.10406743346641044,3.2238097334939715e-05,2.5130477972811746e-09,0.21085860193855502,0.010193534215920138,72.0,4.0,1e-10,1e-10
41,ACAHAY,11.050041907965708,69.08658019758604,0.28507088914761636,0.6270326682902652,0.011969623052150644,-0.20606746345923158,0.007924842332058923,1e-07,-0.009317441007568815,0.7331525151736444,0.0009499671386920022,1.6490249909422738e-08,0.05766874430301744,0.0017132777048624597,136.0,6.0,1e-10,1e-10
42,CARAPEGUA,14.966318593287815,331.4238340319133,0.6996824276834862,0.8126309273133916,0.00845785998396848,-0.34135924121702754,0.01301194733912625,1.0,-0.007542588045813759,0.6560434303565681,0.00020245858738915083,4.0921911075261955e-09,0.05216493831967531,0.0011735043301901653,91.0,6.0,1e-10,1e-10
43,CHORE,16.614233855721725,190.57641570779606,0.37351858500579954,0.7183806754923234,0.010683925268804913,-0.6689935988504205,0.005313650639141354,1e-07,-0.007806457100679165,0.8391010931830252,0.0008786493730302934,1.623150686292975e-08,0.07482898572888469,0.0023217346111626827,27.0,10.0,1e-10,1e-10
44,ENCARNACION,2.618324915899284,5.896814683631122,0.5946897489251071,0.9210631382986177,0.04996383314006608,1.2033746096171076,0.03300603915611544,9.0,-0.0089774835390612,0.7151953177817079,8.13392449496249e-05,7.608666001173564e-10,0.13256625619542706,0.01241427294985089,25.0,7.0,1e-10,1e-10
45,FRAM,12.421233814926387,12.23745941928648,-0.11443974958384374,0.8858197118308568,0.04800462686463314,1.2657525546208497,0.0035704797275778466,1e-07,-0.0041583958166538735,0.7419373447293773,0.0013718840152050998,3.3155579623032915e-09,0.20789017066262483,0.02175181715566887,19.0,6.0,1e-10,1e-10
46,JOSE DOMINGO OCAMPOS,18.790486842301178,199.60359597630105,0.06900939234909469,0.8771802539625391,0.013343445708548852,0.32033581149451146,0.0068863104333496405,1e-07,-0.0033731226021316407,1.3862943611198906,0.0008842413974442632,3.072395328848747e-10,0.042145623357560086,0.0006756661516548688,54.0,1.0,1e-10,1e-10
47,JUAN E. OLEARY,5.76425663507982,5.764241853497645,0.22390180596511536,0.8790124971556382,0.03722201472229623,1.394609490175489,0.0743567083961354,1e-07,-0.017985284481886212,0.24512245803298496,0.0004181456882858512,3.926498934470793e-09,0.16487973941110073,0.008515685386658693,29.0,17.0,1e-10,1e-10
48,PARAGUARI,32.608496139820204,1730.4137389524096,0.8553913237402754,0.9380726817155166,0.010094446179944795,-0.9341301783720244,0.01681925745360968,1e-07,-0.008462647576743426,0.5507928841730565,5.320506047559241e-05,1.4094981598486998e-09,0.10579290843118802,0.006839143161630409,114.0,8.0,1e-10,1e-10
49,REPATRIACION,15.836515113581491,298.42780066287855,0.6634461667647762,0.8843978956056905,0.011682201117546752,-0.4008766244734322,0.02790011435098494,1e-07,-0.011480798876448269,0.2876820724517809,0.000636551957695077,4.708877094632453e-09,0.024447146636644546,0.0005392401745788358,136.0,7.0,1e-10,1e-10
50,SAN ANTONIO,50.56244915845799,6361.907890002069,0.839218551901239,0.9335480597289647,0.007899825739932205,-0.35762396127989715,0.013133766643766198,1e-07,-0.007349002265338913,0.18800030098595974,7.806418651673759e-05,1.5265462869635e-09,0.2127887754416697,0.02532797134421234,79.0,10.0,1e-10,1e-10
51,SAN JUAN NEPOMUCENO,3.349292241777087,0.8477325531384257,-0.09213559391418716,0.9590817005673961,0.055194472571251194,2.0785391031377696,0.047146545983713484,1.0,-0.01066171673924629,0.2876820724517809,2.001314869904327e-05,5.259037073288894e-10,0.23069945079145093,0.015750920755438585,20.0,7.0,1e-10,1e-10
52,SANTA ROSA,7.5741276396282835,10.373201192397293,-0.015751673033079623,0.7166901887992368,0.02510383387070593,0.820693329280072,0.021060891991588226,1e-07,-0.009106076383104003,0.8472978603872037,0.0012547931890189042,1.350436520582001e-08,0.10747701749235605,0.005066295109304239,29.0,6.0,1e-10,1e-10
53,LOMA GRANDE,59.15722753395617,2043.5646371329346,0.08361612756053671,0.7460594853952782,0.004809985107947489,-0.8539542283403373,0.03351168487960132,1e-07,-0.02224319984018188,1.0296194171811581,0.0005953287593118327,1.3646993031650915e-08,0.13274212222491194,0.006975868639129544,164.0,8.0,1e-10,1e-10
54,SAN BERNARDINO,20.10123309817447,213.80244898873454,0.438923780505525,0.7239239166083428,0.009258508298063062,-1.1215344065876949,0.04188980945688359,1e-07,-0.017548156473666657,0.6190392084062235,0.000827791996386757,2.0599091112471543e-08,0.1382209902936526,0.0126525387925771,134.0,18.0,1e-10,1e-10
55,SAN ESTANISLAO,19.676787409642422,520.5322635702453,0.6162891940388363,0.8612248152639466,0.006468378271378758,-0.3986137381749893,0.00288080145824543,1e-07,-0.0029671514709552825,0.5270861446377709,0.00020147191496460142,1.9666504222687933e-09,0.0351692449769572,0.0011520210478840444,135.0,2.0,1e-10,1e-10
56,AREGUA,63.290309778729,17716.431126139985,0.9035190293694079,0.9644017237348484,0.008737417042216995,-0.30447500301150715,0.023701013792074677,1e-07,-0.008544403207390685,0.15965359802448856,3.042856398833783e-05,9.376156875710066e-10,0.08382432964931029,0.0023363119267554504,74.0,2.0,1e-10,1e-10
57,ARROYOS Y ESTEROS,11.363788615491838,101.8776716169562,0.43513622428632676,0.687001307658964,0.02087933549196918,-0.5644548727264211,0.002523668863307571,2.0,-0.004072047783689606,0.8002918180112729,0.0010979147482498511,1.6687620567267558e-08,0.12264872727734827,0.008354319297483533,100.0,12.0,1e-10,1e-10
58,EUSEBIO AYALA,13.559016719883532,160.81460652493212,0.11060287493491401,0.6188306469718375,0.01480261433322697,-0.7322694275117044,0.0355807866614678,1.0,-0.017147460925386833,0.8671004876833833,0.001291032026189759,2.613876905500743e-08,0.0986447377919428,0.005572550571186364,140.0,16.0,1e-10,1e-10
59,ITACURUBI DE LA CORDILLERA,22.963365907454158,315.82678333864106,0.5683521772280765,0.8057029168299643,0.006289649636462502,-0.8609353830438456,0.007344598030904592,1e-07,-0.0066571294399166096,1.1370785694959058,0.0004865555251399835,5.760390583552518e-09,0.1013011153672536,0.004456817876038326,141.0,6.0,1e-10,1e-10
60,LA PALOMA,40.0385067890968,979.7708549885439,0.7682935636899177,0.9105432265929483,0.005248524627797779,-0.809301400049614,0.031222369228558144,1e-07,-0.011767343425391852,1.6094379124341003,0.00012191738547826266,1.9316129314283645e-09,0.059669342979151815,0.002269315663496836,164.0,4.0,1e-10,1e-10
61,MINGA PORA,12.349847543971125,53.0168189789149,0.06037796379978374,0.7292185098133992,0.023449322427824007,0.5646225669595899,0.02420209507118154,1e-07,-0.007922564761034695,0.40546510810816444,0.0006729757270176861,4.992357510091679e-09,0.07450653744845898,0.001738896706497802,64.0,2.0,1e-10,1e-10
62,PILAR,5.819469360972569,13.72152517244383,0.5266532812999271,0.8766433439230146,0.021496420852448128,0.06632223585409568,0.030588039112265708,5.0,-0.008484360472460543,0.8538295622504187,8.80068957878856e-05,5.481727854275887e-10,0.056371561823372496,0.002119752237899868,31.0,2.0,1e-10,1e-10
63,SALTO DEL GUAIRA,25.81165584048853,996.0184704803331,0.7902509241747071,0.8733180094167667,0.007244086891202565,-0.7007342831100383,0.024065961691137616,1e-07,-0.010614434976106882,1.0704414117014134,0.00047328192605102247,2.660789385347773e-09,0.053819032357558805,0.0017350560140433923,140.0,4.0,1e-10,1e-10
64,SAN PEDRO,5.4460462660922815,27.083131508051135,0.5504792201377954,0.6722747677968441,0.01814684382429716,0.17785884371218727,0.05065790094143474,2.0,-0.013494425629721321,0.8266785731844679,0.0004346463417925544,5.267564109646262e-09,0.03733235255812206,0.002287446694952763,136.0,2.0,1e-10,1e-10
65,VILLARRICA,21.542761011261,843.2326491229297,0.8387018020583641,0.931561648405635,0.016172352853379045,-0.6095008325566078,0.02482595099629159,1.0,-0.006878614214409596,0.24729027798118067,9.16467873736812e-05,1.5022163859089362e-09,0.16069279070259396,0.010568568898324903,115.0,10.0,1e-10,1e-10
66,ALBERDI,25.93571561285461,424.0084839610445,0.14092789762630134,0.7440162168704156,0.005160974736689989,-0.2387252492290673,0.020512377879045807,1e-07,-0.0062771343549662545,1.2992829841302609,0.000488910169083299,7.300616259362363e-09,0.03274059248602163,0.0005391295419989894,175.0,3.0,1e-10,1e-10
67,CAMBYRETA,4.017561081910941,4.92273134468201,0.3088417870554933,0.865352971747028,0.04410731721969057,0.9222804145092809,0.0593322163666099,1.0,-0.013966884548724379,0.5897688261061101,0.000170037360132667,1.6364127245406866e-09,0.10259337081165743,0.008999318637237443,31.0,7.0,1e-10,1e-10
68,NATALIO,5.192266328011899,2.000377678738073,-0.13740284640765071,0.9319021750421332,0.05620630493609565,2.027182413883224,0.024574497238148973,1e-07,-0.008566930143447211,0.7419373447293773,0.0003071889014189299,3.4408810873656104e-09,0.20801019877787308,0.011061847528278839,29.0,13.0,1e-10,1e-10
69,NUEVA ALBORADA,13.329410985168444,0.030617279918011817,-0.9999999999999999,0.9675451585103979,0.05564263984270716,2.289221247949006,0.030080011894954906,1e-07,-0.006671593326428195,1e-08,0.000367275805022814,5.310564365342233e-10,0.20030982673833964,0.035768909981512755,29.0,8.0,1e-10,1e-10
70,OBLIGADO,6.764137953832148,0.04156692548990647,0.7162116572531763,0.9405388524163534,0.05611958648395331,2.063615385605464,0.04828546753717444,1e-07,-0.011422011308412717,1e-08,2.163853139750843e-05,1.940504392706131e-09,0.20685054828651694,0.010938852410866045,29.0,11.0,1e-10,1e-10
71,SAN JUAN BAUTISTA,18.32559883562404,184.24842560003356,0.00762159888000975,0.5239494904706496,0.0051621754874756854,-0.5462850042373633,0.024938728256735043,1e-07,-0.01840122768689505,0.7926767759069784,0.0014084891639517124,2.8432372916562565e-08,0.08354769824071051,0.0030661475987653155,145.0,4.0,1e-10,1e-10
72,SANTA RITA,5.8792455830776795,18.48509663962757,-0.13317824875676534,0.656594878728033,0.02508848074798214,0.9300208159116486,0.005281978259548459,1.0,-0.0058993317789789775,0.496436886313891,0.001112940972498792,2.768108841281196e-08,0.1098790222724676,0.008623334339075153,29.0,2.0,1e-10,1e-10
73,TOBATI,13.264529663461532,198.39349955547934,0.6180658806029552,0.7302427179448572,0.011582394154691507,-0.36978615986681784,0.0073392187777738815,1.0,-0.006423055572787468,1.270462545594769,0.0002313083999436705,6.734840742357887e-09,0.0434520240844192,0.001285511033639084,136.0,8.0,1e-10,1e-10
74,MBOCAYATY,19.97459446824266,258.6365191178099,-0.07736906402079141,0.45079649384798837,0.005396586955491178,-0.20419614506278763,0.007670976118013817,1e-07,-0.009027625177520603,0.496436886313891,0.001069489222599932,2.8209655307431748e-08,0.03849276764350491,0.0007071417029185065,174.0,4.0,1e-10,1e-10
75,PIRAPO,15.98178839866639,31.37972076262616,-0.6947063642156805,0.848088890045954,0.030875835538051778,0.9985427562395413,0.009934467236180633,1e-07,-0.006231579763348156,0.6931471805599453,0.0002653187638333718,5.13325391813779e-09,0.1202029205471683,0.009740810590381503,30.0,14.0,1e-10,1e-10
76,SAPUCAI,22.79476185871039,139.23697109575195,-0.3431580396248077,0.7233444503134154,0.008850082266279159,-0.6045056659786822,0.042359390046099676,1e-07,-0.01579392230114085,1.1592369104845446,0.00033387275906938903,1.0906325812829707e-08,0.13668170900359847,0.0074957950326869,46.0,10.0,1e-10,1e-10
77,TACUATI,15.375095745751302,16.958058989555166,-0.21285440198517228,0.8518167012948602,0.026405440714848086,0.6277914530994381,0.02239873158496064,1e-07,-0.008644271292344756,0.8472978603872037,7.183897418060943e-05,2.1350596225241075e-09,0.083322577867039,0.00525790444734581,30.0,2.0,1e-10,1e-10
78,CAAZAPA,6.458934190931187,22.55076405965842,-0.0003810074383767446,0.49474446563090746,0.022005492173926583,0.19846334791767203,0.028556432191912395,2.0,-0.018550933918361573,1.0683985100716131,0.0007246894323640034,1.4479563649501467e-08,0.05534146032073145,0.0019312138538407219,23.0,8.0,1e-10,1e-10
79,CURUGUATY,15.985638342634088,417.0237518800077,0.7793712410289251,0.9235902169289714,0.010421661522932472,-0.47526840891140343,0.014948705283916675,1.0,-0.006735017467669056,0.5851993413371681,1.6400375940380194e-05,7.879976542273179e-10,0.06461659651669013,0.0018230465633119195,97.0,4.0,1e-10,1e-10
80,PUERTO PINASCO,99.88390299977935,27780.658142708962,0.17062749273623662,0.7747513067156222,0.0035428655988488426,-0.1269443638325782,0.02065864282006369,1e-07,-0.006645188160895679,1.0986122886681098,0.0007888594589345946,7.557905915707247e-09,0.008128566246273825,2.1727728734906563e-05,186.0,2.0,1e-10,1e-10
81,TEBICUARY,63.541147962333696,2627.2947647091823,0.19961712505747675,0.7806298933189514,0.0032568776607397702,-0.39667678031592163,0.021482603804648837,1e-07,-0.0069298608593042505,1.3350010667323402,9.512127773482207e-05,7.524760159741102e-09,0.008035769022041069,1.7324247600169668e-05,177.0,2.0,1e-10,1e-10
82,CORONEL MARTINEZ,29.830303222341076,66.56559216382404,0.3926438096943566,0.9504797060666953,0.01890946116258082,0.03467465228590369,0.02104380647739512,1e-07,-0.0051948430100970154,0.5108256237659907,0.00016046943776447503,3.485642852756699e-10,0.05600594635158623,0.0009825469307050993,106.0,3.0,1e-10,1e-10
83,SAN LAZARO,20.915748279998144,136.34223852104057,-0.2920477912223049,0.7013440160681161,0.017396763471134516,0.43620227237804643,0.021567624463882273,1e-07,-0.007399512494076212,1e-08,0.0011073830362731821,1.2582497924580532e-08,0.06192977984261275,0.0009805223157321337,136.0,3.0,1e-10,1e-10
84,ATYRA,16.404455352599076,280.7475467949389,0.5130236769264421,0.6988627130061394,0.00796021118104234,-0.5250242127202335,0.03518988119852584,1.0,-0.00900342184589029,0.616029877215514,0.0007881879498582113,7.155116189768181e-09,0.07209246932174726,0.0033768181695794436,132.0,6.0,1e-10,1e-10
85,ALTOS,33.5973353208671,1510.0277724266198,0.5759511881455026,0.7996230269654274,0.005956463645211263,-0.7614552328801304,0.02968976547515323,1e-07,-0.010851714583052771,0.5217249142240263,0.0002636064007377604,5.693927819635581e-09,0.07988728680301847,0.00423707544856368,136.0,8.0,1e-10,1e-10
86,PIRIBEBUY,18.435954396284277,360.46820195950414,0.7906049129623649,0.9037163668467266,0.008073096561607445,-0.5998508072311083,0.009266146862667468,1.0,-0.0038003407178164666,0.5395482248846135,0.00010496273130884786,1.2287869669666145e-09,0.08532378307589678,0.004357526426200032,138.0,4.0,1e-10,1e-10
87,AYOLAS,9.351979984382822,24.12571719942788,0.24831940970311356,0.7221905472264267,0.01955582281619884,0.20535477218504794,0.028063298121129066,1e-07,-0.009128052930370658,0.916290731874155,0.00039847960543879435,6.093257235684298e-09,0.12592755256976673,0.007695702447653119,30.0,8.0,1e-10,1e-10
88,BENJAMIN ACEVAL,22.075410519903308,460.9998174630674,0.6139253812670984,0.8277994236109012,0.008336336244763626,-0.7864181404895244,0.013274204653514476,1.0,-0.010990362924639212,0.6121781180262782,0.0002381217818032072,6.345443323174026e-09,0.06550333985629908,0.004113497604251694,142.0,8.0,1e-10,1e-10
89,QUIINDY,13.613356645181772,140.0408746605627,0.3801384307081419,0.7284030148901084,0.012682640177917325,-0.5767869215063137,0.011327300449369804,1.0,-0.00649616439203018,1.052092273033217,0.0005178845342649963,8.472375947743496e-09,0.05560249643932624,0.002138065868598925,136.0,6.0,1e-10,1e-10
90,GENERAL MORINIGO,16.171851595742122,0.009223901913710156,-0.06250000000001384,0.8888767407499993,0.04494264222597289,1.562080146876669,0.02508906066688199,1e-07,-0.013364359677181697,1.0986122886681098,1.0234616713447926e-05,7.799258982245806e-09,0.15882287997422306,0.025218996131846503,28.0,8.0,1e-10,1e-10
91,VALENZUELA,18.56466703349882,39.661492638471586,-0.28024226369630073,0.7516860713283027,0.011982733867655795,-0.24995353916552096,0.03300819524560872,1e-07,-0.013002032972766805,0.7108467576593462,0.0005489651131577586,1.1736016276641424e-08,0.047191628253506646,0.0005974883149198066,101.0,8.0,1e-10,1e-10
92,YGUAZU,18.45973162470637,202.29255323867585,-0.10833732963189663,0.6810893975888656,0.019126459801842032,0.6014532907684422,0.028386230159902714,1e-07,-0.00824111764124863,1e-08,0.0007828944396440449,1.1721169885856577e-08,0.06693552108004724,0.0011454383178221494,30.0,2.0,1e-10,1e-10
93,NUEVA ESPERANZA,19.96730707468777,358.06789147768205,0.542187810243392,0.6956106400080457,0.005171646320231755,-0.26822525381047213,0.03505622551360443,1e-07,-0.008216570481932318,1.0775588794702773,0.0010397851542601943,9.845083807845375e-09,0.026880822672449005,0.0003733236296390978,168.0,2.0,1e-10,1e-10
94,CAPITAN MIRANDA,9.15775302674622,3.4054363065939186,-0.19545240741835765,0.8881142235493753,0.024399673392246957,0.9630825679132853,0.05453887541938385,1e-07,-0.012485972110924072,0.16833531481921477,0.00010739687900975825,3.875246411719582e-09,0.22896634385126452,0.024206893269794836,29.0,4.0,1e-10,1e-10
95,FUERTE OLIMPO,28.196092186647636,63.7863621317523,-0.17276095140772033,0.7951762653981425,0.015317354345231156,0.12625048323577623,0.031716340241219276,1e-07,-0.006991855821055163,0.916290731874155,9.796055257432993e-07,3.965172041936019e-09,0.04604155898707671,0.0006640259692620815,98.0,2.0,1e-10,1e-10
96,MBARACAYU,15.099337393312972,28.975131416104546,-0.24665687262768438,0.9655725482936742,0.03168525897079569,1.2815955305933078,0.0345438444593793,1e-07,-0.004345499584889821,1e-08,3.071609734862153e-05,7.076622883906893e-11,0.11383889154925136,0.005537564033309589,28.0,11.0,1e-10,1e-10
97,NANAWA,64.04134078447048,4392.406679452426,0.31712171847852977,0.7531318848188971,0.004520791736421521,-0.7040079635358218,0.02924605703747507,1e-07,-0.00836505823413592,2.0794415416798357,0.0002629421269904623,1.9741406122054647e-08,0.04001544929617511,0.0008403030825633976,169.0,6.0,1e-10,1e-10
