,Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
76,CAPITAN BADO,7.724293982311326,15.522484037067029,-0.11054222434110327,0.897573629951378,0.006130328326076678,-0.8966396347706834,0.04168427880760461,1e-07,-0.009148497931279007,1.041453874828161,0.0012495652820151454,2.2529596683596283e-08,0.33151645979451655,0.03663438770489643,90.0,5.0,1e-10,1e-10
77,CARAGUATAY,16.561140529727023,140.4805070999027,0.09173124624004214,0.7336212604573671,0.006463886966914601,-0.8588844037998069,0.09308589571844073,1e-07,-0.025006234096697978,1.575536360758419,0.001519047314131036,7.245520862685562e-08,0.11111111111098076,0.004115226337438906,77.0,2.0,1e-10,1e-10
78,CHORE,18.137943468924387,236.92107471412223,0.47747973526189336,0.8023670328628717,0.007414843347381763,-0.9776461260475884,0.004335183568653478,1e-07,-0.007225174959254805,0.8649974374866046,0.000763306346119168,5.375856510380133e-08,0.13888888888874953,0.012345679012331688,79.0,6.0,1e-10,1e-10
79,CORONEL BOGADO,6.602203940765386,8.685574776116658,0.04293101349521687,0.86189081470062,0.006516811776816296,-0.9501861483372898,0.02913276729961045,1e-07,-0.012527603179372699,0.8209805520698302,0.0012354609149600934,3.181272240243248e-08,0.33333333333288406,0.03703703703693722,89.0,6.0,1e-10,1e-10
80,MBOCAYATY DEL YHAGUY,38.60967137966791,837.5208694000033,-0.32298633930911885,0.6228176409054895,0.003562672192961869,-0.5285265866921481,0.026137886582106362,1e-07,-0.017000000000000168,1.791759469228055,0.002894937538517055,1.3735185093378226e-07,1e-07,1e-07,93.0,4.0,1e-10,1e-10
81,PASO YOBAI,4.000396799164078,0.0006272012649193104,-1.0,0.9201875163694281,0.0005749152974980957,-0.08963450423914676,0.02441017445827398,1e-07,-0.009922232160604061,1e-08,0.003908406675935374,1.5754333225047185e-08,1e-07,1e-07,102.0,1.0,1e-10,1e-10
82,SAPUCAI,22.83829893074215,162.8376336649773,-0.2756110051385604,0.8040624473846101,0.007538906989294284,-1.0413990898222827,0.03664370612134882,1e-07,-0.02064613072877964,1.157452788691043,0.0013078616103365881,6.229635928512072e-08,0.24999999999987466,0.020833333333312432,83.0,6.0,1e-10,1e-10
83,TOBATI,15.918430881797006,256.6307900948355,0.6335283073212546,0.849540786815695,0.008017106536358853,-1.0505005391315954,0.027279306671088244,1e-07,-0.01923861095903312,1.3217558399823195,0.000701852683792839,3.11688861214044e-08,0.09672225263863869,0.005144032921812402,76.0,6.0,1e-10,1e-10
84,FUERTE OLIMPO,29.316386097110822,91.89215113704309,-0.26301226400986527,0.9551013632621681,0.0024720821803446095,-0.3800258173892205,0.05934698156172036,1e-07,-0.010582595410325892,1.0986122886681098,0.0004939951712632758,1.9269428873282002e-09,1e-07,1e-07,98.0,1.0,1e-10,1e-10
85,NATALIO,5.504294623090948,3.090557302574109,-0.2802038835985272,0.8991684342508419,0.0027911506437662903,-0.4288545747566392,0.03982765346569328,1e-07,-0.013125884976634628,1e-08,0.0004930966469428008,1.7663652765978545e-08,1e-07,1e-07,98.0,2.0,1e-10,1e-10
86,REPATRIACION,19.099761780902607,305.96360291950515,0.5909033499602213,0.843851333556758,0.007092695398585178,-0.9633514179165192,0.04734798008601171,1e-07,-0.02130539495205987,0.6931471805599453,5.4539848210717586e-05,5.122057272423764e-08,0.07608695652175,0.005040957781980021,80.0,4.0,1e-10,1e-10
87,SAN ESTANISLAO,25.882278110392768,723.3871033300278,0.5940337914851275,0.8188147756959334,0.007359841092541699,-0.8123464383524607,0.01754648967923511,1e-07,-0.013415158983553055,0.6493445579015524,0.0003090210589981553,2.6797471814498954e-08,0.09054500644150143,0.006963575145394402,70.0,2.0,1e-10,1e-10
88,FRAM,11.015642211940955,1e-07,1e-08,0.9197812682611444,0.0005803264532922482,-0.090477423612054,0.02439024390243727,1e-07,-0.009999999999999998,1e-08,0.004109138724523341,1.62910826838162e-08,1e-07,1e-07,102.0,1.0,1e-10,1e-10
89,HOHENAU,8.727685673523602,7.534990900823741,-0.30538195334916646,0.9002104818879667,0.0027978458293057293,-0.42989839274470676,0.04019368752935615,1e-07,-0.01324096076343886,1e-08,0.0004820577038416585,1.742852710338477e-08,1e-07,1e-07,98.0,3.0,1e-10,1e-10
90,SALTO DEL GUAIRA,27.95516391359622,1281.8059677639878,0.8330361971983937,0.9203749780370372,0.0070931364885823845,-0.8627687693838755,0.08614260332990953,1e-07,-0.017452436984320672,1.2383742310432684,6.703707665240601e-05,7.171111679773721e-09,0.06705369209977101,0.002575060267368305,76.0,2.0,1e-10,1e-10
