Dep-Prov-Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
"AMAZONAS, UTCUBAMBA, CUMBA",0.21288417611611626,2.3566229666917735,-0.00036284470246737764,0.48635911856350456,0.05555555555555561,-0.38464517873960646,0.6700482623529177,1e-07,1.0,0.98854909101475,9.914534112071324,0.0015432220753859496,0.5641430666812096,31.825739968448065,5.0,1e-07,1e-08,1e-08
"AMAZONAS, UTCUBAMBA, EL MILAGRO",1.0319330773035718,19.661223680696477,0.1876627103428001,0.3225477698595015,0.0032817150043719617,1.4637773010862456,0.3990230849313601,1.0,2.0,0.9024795656161398,429.5531709141023,0.1329229633280553,1.561524047469831,243.83573508265636,10.0,3.0,1e-08,1e-08
"ANCASH, CASMA, BUENA VISTA ALTA",4.228077600840827,218.61709064259475,0.6428461102194115,0.6627181892234524,0.006244820621038094,4.73281790506755,0.3426961250692844,6.0,1e-07,0.8047504945656743,104741.29699421814,6.766438922448716,4.722550177095136,2973.6640233575013,10.0,2.0,1e-08,1e-08
"ANCASH, CASMA, CASMA",52.79257429292855,19451.19825597944,0.7566180318235497,0.8052008380005689,0.05813562900118314,-413.24541650079334,0.3469000675536894,1e-07,1.0,0.7134330302488135,451664701.1231674,9170.941695446372,42.95534999999948,152942.19847464992,15.0,4.0,1e-08,1e-08
"ANCASH, CASMA, COMANDANTE NOEL",2.735803459889068,212.89587402201482,0.37824292452827685,0.3308556643204503,0.02410523504273451,-20.870982492109547,0.30539000489731294,6.0,5.0,0.9345676965947143,75792.37931858607,72.28614890411576,4.833252779119855,2336.033242686973,5.0,1.0,1e-08,1e-08
"ANCASH, HUARMEY, HUARMEY",21.083882085655407,2821.1095733305633,0.7420020120658223,0.7533440099560287,0.010132900723862581,-61.78029469980564,0.3194585170794575,5.0,4.0,0.7214168036486909,6481794.190911087,432.75141744818757,14.796249999999505,25217.85298224818,10.0,2.0,1e-08,1e-08
"ANCASH, SANTA, CHIMBOTE",18.829001347282226,1173.606982333932,0.8899540805264098,0.9192251311917972,0.22341025734408418,-185.72962828557326,0.2408398358150171,3.0,4.0,0.6000415738704483,764503.5803909537,3.2889673233200902,9.132399999999503,2490.4409949624924,15.0,15.0,1e-08,1e-08
"ANCASH, SANTA, COISHCO",37.62646774852106,14331.986178414681,0.8694259567406756,0.8097885820040824,0.013323367321249996,160.40635486116724,0.40015385060809316,1.0,6.0,0.6946358373022298,359305243.54951173,10117.821038431233,37.87167449139231,119941.58190900448,10.0,6.0,1e-08,1e-08
"ANCASH, SANTA, NEPEÑA",2.5158830090528697,75.06612258153498,0.24429813485326507,0.45894269125364917,0.06360494190323879,10.823259315422321,0.5326504858318702,1e-07,1.0,0.8837884223323571,8180.3931120065035,1.602740174244048,2.5398437996058245,645.0806526396151,5.0,3.0,1e-08,1e-08
"ANCASH, SANTA, NUEVO CHIMBOTE",1.1813965038925758,9.771717554328191,0.6277390824762398,0.7290158808977385,0.009324228235016281,6.982815449457746,0.4628034345691152,2.0,3.0,0.7666757835313547,101.59602823881771,0.0031762816492079825,0.7204280652571841,63.46896047990802,10.0,5.0,1e-08,1e-08
"ANCASH, SANTA, SANTA",0.773357854600777,8.39277323438941,0.6636893602686951,0.760646050427395,0.009227207988183014,4.01286560851541,0.3452731087949704,1e-07,1.0,0.7765930518447683,158.1373779535489,0.0054837811928946465,0.9641342074811852,92.95547700353659,10.0,1.0,1e-08,1e-08
"AYACUCHO, HUAMANGA, AYACUCHO",3.326110943404719,185.68652655803885,0.5109241095349759,0.8140191460199262,0.15617529164896352,-16.50166808617499,0.6811141954154158,1e-07,2.0,0.8970561165569907,51928.86727078724,0.9419236768611795,4.113289999999496,1484.7422747937999,5.0,1e-07,1e-08,1e-08
"AYACUCHO, HUAMANGA, SAN JUAN BAUTISTA",0.07323651954675145,0.2789065652805628,-0.00036284470246735026,0.4863591185635051,0.05555555555555555,0.13232582459975023,0.6700482623529178,4.0,1e-07,0.98854909101475,0.15461300888795923,2.161552012798551e-05,0.19407677677239135,3.7665795282360617,5.0,1.0,1e-08,1e-08
"AYACUCHO, HUANTA, CANAYRE",23.37368323186196,16572.251567616102,0.5535985140799418,0.7439885354299651,0.0845418296990973,203.53251491531637,0.6531640670134304,4.0,6.0,0.903965465918021,1035479213.6100975,14397.231140313641,60.18217306441068,297018.23325088783,10.0,2.0,1e-08,1e-08
"AYACUCHO, HUANTA, LLOCHEGUA",74.75982676800362,15550.921032388349,0.5499110178183042,0.5957537549047176,0.02538243504643055,269.6146773799765,0.2965038355615097,1e-07,3.0,0.8131091727392309,253872428.71827546,13873.143404496546,43.36164506034817,165941.6378623504,15.0,19.0,1e-08,1e-08
"AYACUCHO, HUANTA, SIVIA",25.77799209448638,2972.839991477138,0.44497495846006196,0.6556779106661936,0.001242312412509675,26.670101303698896,0.43447359540066754,1.0,6.0,0.8518570157669161,15148436.054518439,500.1985792280722,20.78717158887214,31884.116544960638,9.0,25.0,1e-08,1e-08
"AYACUCHO, LA MAR, ANCHIHUAY",1.9833918272735334,51.027460448720284,0.789157534693306,0.8165751469003663,0.12379709888582323,-31.052390858752126,0.603493575321846,3.0,1.0,0.7314705886493287,4990.750526676383,0.045144565497798654,1.8091899999995,339.439959770592,10.0,2.0,1e-08,1e-08
"AYACUCHO, LA MAR, ANCO",1.1268174972355318,23.981956587084188,0.10379924995754605,0.322572985977598,0.02126927632216443,4.957668698652132,0.3102660775026739,6.0,1e-07,0.9023701069965373,1588.803822495901,0.41060112503584345,1.6616799999995027,276.11804223983387,10.0,3.0,1e-08,1e-08
"AYACUCHO, LA MAR, AYNA",22.56454309916655,1560.6017598964163,0.7886335835036221,0.8226104961387692,0.35707414865683124,312.4066506202021,0.4266711955333464,1.0,2.0,0.570718797244289,1012424.271703147,19.442562015080266,9.73123262279838,4945.997721548486,15.0,6.0,1e-08,1e-08
"AYACUCHO, LA MAR, SAMUGARI",69.20295223776294,53850.610717961594,0.6058776791882302,0.44671928781047776,0.00107889942939385,58.6620379476217,0.31420297605582903,4.0,6.0,0.8472024142506662,8074592954.573125,1002559.3881730934,91.42496847414827,805386.7727652689,10.0,9.0,1e-08,1e-08
"AYACUCHO, LA MAR, SAN MIGUEL",0.1965613556541689,2.0090910596990192,-0.00036284470246732197,0.486359118563505,0.05555555555555554,0.3551526428970596,0.6700482623529178,4.0,1e-07,0.9885490910147499,8.022833870500648,0.001121624423834597,0.5208875924570475,27.13238839756993,5.0,1.0,1e-08,1e-08
"AYACUCHO, LA MAR, SANTA ROSA",34.57766687932517,4238.266246209235,0.6640582959789585,0.6920052179259455,0.11180935370137318,291.8954442560271,0.36516299554822373,1.0,2.0,0.7944029037171338,10952911.277233232,338.6604742877412,14.741588622961693,18197.26411803907,15.0,11.0,1e-08,1e-08
"CAJAMARCA, CAJAMARCA, CAJAMARCA",0.09013817460834395,0.09183316563085712,0.2863884449545518,0.5436286497244425,0.05905624320133192,-0.33565767565364535,0.5023954038166237,1e-07,3.0,0.8882005716823359,0.010834174626921602,3.1180409245836954e-07,0.11377699999950003,0.9109592587816793,10.0,6.0,1e-08,1e-08
"CAJAMARCA, CHOTA, CHOTA",0.03855790357032526,0.07730902020230183,-0.00036284470246733254,0.4863591185635051,0.05555555555555555,0.06966751582040026,0.6700482623529178,4.0,1e-07,0.98854909101475,0.011879246533327024,1.660766415408849e-06,0.10217844443486193,1.0440434507128165,5.0,1.0,1e-08,1e-08
"CAJAMARCA, CONTUMAZA, CHILETE",55.236126415101694,16599.257480321776,0.6628014266478992,0.7657606544013974,0.18176815801688445,687.4658291688157,0.1961279757623966,1e-07,3.0,0.6472540876265829,242305514.755304,19300.229593312553,35.714285714285225,99489.79591836732,10.0,1.0,1e-08,1e-08
"CAJAMARCA, CONTUMAZA, CONTUMAZA",7.51182006982367,502.37994836939635,0.2187318965453191,0.5867593406224201,0.004235718722704139,23.286271988871462,0.6077547540685848,1e-07,1.0,0.9273186014135298,159894.39237934456,37.26641503986245,7.025761124121284,4936.131937321391,5.0,1.0,1e-08,1e-08
"CAJAMARCA, CONTUMAZA, TANTARICA",19.781167972530973,8258.14178304889,0.7707592381815337,0.8560642029809846,0.12386356640077366,240.07013170284034,0.7066477309847525,4.0,6.0,0.796238623928627,210091323.07642117,542.129344390994,30.64664419246043,82416.27422275349,10.0,2.0,1e-08,1e-08
"CAJAMARCA, CONTUMAZA, YONAN",24.24755325547873,2407.1564552862865,0.7393111586347747,0.9364434190533091,0.012010677941753683,-44.99235170193958,0.6117525402668506,2.0,1e-07,0.5181258457620019,2518224.6720265006,32.56888463947649,10.079375078744615,5555.911045673666,5.0,2.0,1e-08,1e-08
"CAJAMARCA, JAEN, BELLAVISTA",0.35947042964447634,1.6713879704971089,0.30500196940928215,0.3523897807760775,0.010581031633522649,-1.5898871773183347,0.32015876153346734,1e-07,2.0,0.9075321782876239,3.787183614743612,0.00034157699082283774,0.32465424323046055,14.053383686338945,15.0,9.0,1e-08,1e-08
"CAJAMARCA, JAEN, JAEN",0.7740652903636511,11.09918913311958,0.3211913936604132,0.5394726412553492,0.004242510384396585,0.9180523074787861,0.5301275613100014,1e-07,1.0,0.9105007249017504,256.1491211424242,0.0050331010568190745,1.496109999999501,223.8345132098504,15.0,9.0,1e-08,1e-08
"CAJAMARCA, JAEN, PUCARA",1.601283030745129,15.617136760955415,0.7666850123350879,0.8611815878493759,0.272295136633966,-18.66672021702011,0.416006329338628,1.0,3.0,0.6932791832571115,76.85597387853312,0.0043828749377488535,0.8292799999994998,56.30855484378128,10.0,1.0,1e-08,1e-08
"CAJAMARCA, JAEN, SAN JOSE DEL ALTO",10.175658490573019,452.0141823483245,0.7024650430955346,0.9089467904057114,0.44459974373288264,-88.18309551454013,0.5429960418261657,1.0,2.0,0.706973572241447,121067.80147427398,7.221000206021329,5.3930999999994995,1436.3231500891663,5.0,1e-07,1e-08,1e-08
"CAJAMARCA, SAN IGNACIO, CHIRINOS",3.0729509434058535,240.7972012631951,0.4992600813910469,0.725308038341782,0.10897435897435875,-10.988917357702618,0.6583558525490515,1.0,2.0,0.8941543959965705,95324.25661704817,2.4985383487817985,4.071659999999504,2210.455354079457,5.0,1e-07,1e-08,1e-08
"CAJAMARCA, SAN IGNACIO, HUARANGO",23.079562264153957,1253.2664257856056,0.8492387206252836,0.9158164254807531,0.5807339915164005,-201.9676167240171,0.54873184489249,1.0,1e-07,0.5555034306304603,495576.5370888982,28.86974928310506,6.24092000000001,1187.2098048900004,5.0,4.0,1e-08,1e-08
"CAJAMARCA, SAN IGNACIO, NAMBALLE",0.7419942642866273,11.505323283261314,0.7062872942139243,0.567641360487643,0.0041299521028717425,2.5188077738085406,0.3588534268030448,5.0,1.0,0.8127592107928435,196.84240023426972,0.028754753658384053,1.2867804752504224,147.70426794612135,10.0,2.0,1e-08,1e-08
"CAJAMARCA, SAN IGNACIO, SAN IGNACIO",0.17177360262076444,2.3182272158388235,-0.00012007455423829117,0.490863093439981,0.018782746070736177,-0.28991636831988515,0.6697956492761614,1e-07,1.0,0.9870624808071375,22.099933128857433,0.0006939638781946933,0.7774849999994992,60.44829252242225,10.0,1.0,1e-08,1e-08
"CAJAMARCA, SANTA CRUZ, NINABAMBA",2.6963792452922664,125.18833519782127,0.14046492109268321,0.2367165786749894,0.0006553681936205366,-2.0299637709667513,0.30307849642608176,4.0,6.0,0.9231549823011316,13424.666007761632,32.09443108070089,3.572704999999503,1276.4221017021425,5.0,3.0,1e-08,1e-08
"CALLAO, CALLAO, VENTANILLA",0.02483451645085239,0.01115089797990522,-0.056353314409550395,0.4097780497158957,0.006892443839345212,-0.08076907801265634,0.28481853275848357,5.0,6.0,0.8278688227906287,0.00019080286598658928,9.978557606794819e-08,0.02632458742740354,0.0923978537630683,5.0,3.0,1e-08,1e-08
"CUSCO, CUSCO, CUSCO",0.015767155700067443,0.012927366324850953,-0.0003628447024673266,0.4863591185635051,0.05555555555555555,0.028488544942852214,0.6700482623529179,4.0,1e-07,0.98854909101475,0.00033216102229495156,4.643744607772078e-08,0.041782962578678716,0.17458159618512661,5.0,1.0,1e-08,1e-08
"CUSCO, LA CONVENCION, ECHARATE",0.06895952740804415,0.31813068845505815,-0.0013705444119181877,0.4859108977463098,0.0005701520287524809,-0.02335646186702703,0.6672463367306052,1e-07,1.0,0.9326975361569932,0.303479973270491,4.749332671922429e-06,0.2816109999995,7.930475532071838,15.0,4.0,1e-08,1e-08
"CUSCO, LA CONVENCION, KIMBIRI",16.095850198494237,344.23215599703866,0.5991370031318074,0.7303540886648826,0.2671569278785062,119.67276081513319,0.40157055885734605,2.0,1.0,0.7580212631404358,15255.381158202854,1.269765328375784,4.716146907975681,1436.4651903875263,15.0,21.0,1e-08,1e-08
"CUSCO, LA CONVENCION, PICHARI",62.482658580088874,6665.535475460029,0.746047543756013,0.8345485752249096,0.059155923906197276,-300.1200519180162,0.38398903250105754,2.0,5.0,0.5879189722501623,17132641.642462607,333.3617881846458,18.817335000000014,31735.46300958916,9.0,15.0,1e-08,1e-08
"CUSCO, LA CONVENCION, SANTA ANA",1.0503161968202217,9.10454109734601,0.6227444980549418,0.8938083236717386,0.14953324097326226,-9.946897443855672,0.5257437773402163,1e-07,5.0,0.6926395672750169,98.54062093277996,0.0004919970711612834,1.0445499999995018,36.36949008333333,10.0,2.0,1e-08,1e-08
"CUSCO, LA CONVENCION, VILCABAMBA",0.2611116043315419,1.738571382739921,-0.020347761746207838,0.20365870856269042,0.07390648567119157,1.4939822438457697,0.4165609439348834,6.0,1e-07,0.8941543959965705,5.48936992473996,0.0038523726764660153,0.345972875726043,11.9697230738148,5.0,2.0,1e-08,1e-08
"CUSCO, LA CONVENCION, VILLA KINTIARINA",1.0000000000000003e-11,1.044048714879764e-53,1e-08,0.4492343743687124,1e-07,8.077935669463161e-28,0.5583838343488312,1e-07,6.0,1.5286464012818888e-31,1.5139412764473426e-108,5.5105656367988215e-109,1e-07,1e-07,5.0,1e-07,1e-08,1e-08
"HUANUCO, AMBO, AMBO",0.018850415103584907,0.0043528923277055456,-0.0627647285329226,0.2945213914173377,0.0461364032792605,-0.0652806424910875,0.5965162404685983,1e-07,4.0,0.8963430829153095,1.2683599502353913e-05,7.292948575611423e-09,0.012488399999499999,0.02079468460633488,5.0,3.0,1e-08,1e-08
"HUANUCO, HUAMALIES, MONZON",16.08774056890884,4815.4907473809235,0.3875203715411706,0.8907243230747258,0.14173799559448055,-172.68612136137563,0.6719879342589417,1e-07,1.0,0.8842089435528832,60912333.619689286,371.90765046621,30.159399999999494,42733.655648657514,10.0,1.0,1e-08,1e-08
"HUANUCO, HUANUCO, AMARILIS",0.22278960378320756,4.165575330591045,-0.0006261141356816022,0.4905549928673685,0.02376177396870776,0.41956057068486735,0.6691498797164506,1e-07,1.0,0.9926676561796154,83.70785670323087,0.0023417820589378114,1.0535199999995,110.99043903989464,10.0,3.0,1e-08,1e-08
"HUANUCO, HUANUCO, HUANUCO",0.026348279732939718,0.024979690939440014,0.4884201475594745,0.4087936862588717,0.0023163645381787286,-0.015088364113133253,0.3718932493070215,1.0,2.0,0.8917282424442539,0.0009798325782479204,2.462592014644283e-07,0.05686794126629026,0.4311950325154985,10.0,1.0,1e-08,1e-08
"HUANUCO, HUANUCO, PILLCO MARCA",5.047428301893398,162.0592289789436,0.26914050148646806,0.44619058891167407,0.0038562513588443438,15.080989399894758,0.32566853374799176,2.0,4.0,0.9139562202121104,29789.607230858634,34.35668010426165,4.1799049999995015,1747.160580902082,5.0,2.0,1e-08,1e-08
"HUANUCO, LEONCIO PRADO, DANIEL ALOMIA ROBLES",2.0397578585330907,31.025477893778863,0.6562810585880147,0.7545675889054594,0.13499610962312916,-20.682146669818586,0.35375755509292317,1.0,4.0,0.7617984419749924,547.1173973968174,0.016473861595309922,1.2685525815040033,160.92256520404723,15.0,4.0,1e-08,1e-08
"HUANUCO, LEONCIO PRADO, HERMILIO VALDIZAN",17.42749056604642,2331.072691976404,0.8809797658695527,0.9719466259647768,0.3098999918487105,-150.10579597664164,0.6583849534006878,2.0,1e-07,0.6291477614815756,5836436.619484219,14.07428529877953,10.367599999999502,2961.06607350623,5.0,1e-07,1e-08,1e-08
"HUANUCO, LEONCIO PRADO, JOSE CRESPO Y CASTILLO",0.6087751220936974,7.706026533736395,0.7323184659560578,0.7047196252818411,0.00803042421422736,-2.9980971137139263,0.26391489941028035,1e-07,1.0,0.8041555298456229,219.2550467740605,0.00388706133651671,1.0120449999995045,136.5646776031984,15.0,2.0,1e-08,1e-08
"HUANUCO, LEONCIO PRADO, LUYANDO",4.477249408982362,182.23090526221114,0.7680367691116936,0.8879374031413348,0.04190050172843038,-17.02200785715623,0.5333147023301816,4.0,5.0,0.7627715670768471,86175.02911926879,0.06531502525988815,3.498949999999504,1632.3534803328662,15.0,4.0,1e-08,1e-08
"HUANUCO, LEONCIO PRADO, MARIANO DAMASO BERAUN",30.422140684872335,5172.855191735843,0.8751416617618363,0.8667352048812649,0.2047401068399086,-308.47926987828384,0.39941263817575834,6.0,2.0,0.6422939468157036,33721611.46932001,329.7070275037008,16.778499999999497,27096.18645891486,10.0,1.0,1e-08,1e-08
"HUANUCO, LEONCIO PRADO, RUPA-RUPA",8.138204956188336,318.03072817047337,0.7092538780069446,0.7006312973729563,0.048257238755534435,-48.943440621566765,0.41929986762085325,3.0,1e-07,0.7683855458207419,88828.22509809681,2.3392954300334488,4.905319546529955,1971.3308925137505,15.0,4.0,1e-08,1e-08
"HUANUCO, PUERTO INCA, CODO DEL POZUZO",0.05861056604754717,0.1786303194645664,-0.0003628447024673643,0.48635911856350433,0.05555555555555583,-0.1058992362039352,0.6700482623529176,1e-07,1.0,0.9885490910147502,0.056964258628890506,8.866629579403689e-06,0.1553179999995,2.4123681123844682,5.0,1e-07,1e-08,1e-08
"HUANUCO, PUERTO INCA, HONORIA",0.0768769811418868,0.30732365185352806,-0.0003628447024673366,0.48635911856350444,0.05555555555555571,-0.13890351405778467,0.6700482623529179,1e-07,1.0,0.9885490910147502,0.16861028793340702,2.6244613769517234e-05,0.20372399999950003,4.150346817579629,5.0,1e-07,1e-08,1e-08
"HUANUCO, PUERTO INCA, PUERTO INCA",10.075480578006184,1396.700989557075,0.8080542529848904,0.7900105135510419,0.005488337119454258,-37.49089171438795,0.34963299449327934,1e-07,1.0,0.74943509871444,5133172.487017405,38.567459484061374,12.722649999999508,9059.174346233327,15.0,9.0,1e-08,1e-08
"HUANUCO, PUERTO INCA, TOURNAVISTA",0.4086619997564418,8.684240761911548,-0.0003628447024673139,0.48635911856350444,0.05555555555555537,-0.7383821137471475,0.6700482623529176,1e-07,1.0,0.98854909101475,134.63432904494087,0.02095617064184188,1.0829542993280694,117.27900144331477,5.0,1e-07,1e-08,1e-08
"HUANUCO, PUERTO INCA, YUYAPICHIS",4.567303370011367,221.20885977412416,0.7652394993438971,0.9407265392378666,0.18095189206175466,-61.00475800902102,0.4395715841700909,4.0,6.0,0.7411689153614918,88615.49274975457,0.05603493230378784,5.053049999999498,638.33538409,15.0,2.0,1e-08,1e-08
"ICA, CHINCHA, ALTO LARAN",2.5050351206014487,100.15220724816007,0.07525890197183598,0.2238432781280797,0.00086755349913233,-6.185763807133165,0.34675363097392176,1.0,5.0,0.9378783151767952,9276.607165763797,24.29971992899255,3.319171534784422,1101.6899677323145,5.0,3.0,1e-08,1e-08
"ICA, CHINCHA, CHINCHA ALTA",9.56184098862559,676.0279876270115,0.6045479747070669,0.9169180053080999,0.1729369822019007,-45.784318735972576,0.6177458468193983,1e-07,4.0,0.7769965780690304,472864.570210034,4.419930853926042,7.239679605668018,1631.6272538917676,5.0,3.0,1e-08,1e-08
"ICA, CHINCHA, CHINCHA BAJA",1.8020940332749562,18.267428839106028,0.6188679245280625,0.7296668405122159,0.032927086630799185,0.7235721573122873,0.4413869848849098,1e-07,5.0,0.7492214424763906,152.98499016968637,0.032468190015452425,0.795924864692273,63.34963902354133,5.0,2.0,1e-08,1e-08
"ICA, CHINCHA, EL CARMEN",2.087621656160125,25.412939569549017,0.36185572940613725,0.5715702092587861,0.08867847091932332,9.230858913874577,0.5309643361284115,1e-07,5.0,0.823097702441574,148.00800730039018,0.22751783751212828,1.106439477760067,122.4208317945969,5.0,3.0,1e-08,1e-08
"ICA, CHINCHA, GROCIO PRADO",5.001488904781887,190.56314561925234,0.6879476486318944,0.6964626784177668,0.06303120059099593,-31.93014070944461,0.24499521293817317,6.0,5.0,0.7447925352044519,43600.217025714395,9.52072107095041,3.4664165409236087,1234.8667680453138,5.0,1.0,1e-08,1e-08
"ICA, CHINCHA, PUEBLO NUEVO",5.226424776523783,281.53938682533817,0.7809478492477553,0.746388071818576,0.01590315298290145,24.23476130493715,0.41354137869706165,1e-07,1.0,0.7472594340310296,79733.08792843662,4.1489010300899745,4.656689575437873,2842.095634630839,10.0,2.0,1e-08,1e-08
"ICA, CHINCHA, SUNAMPE",5.383913405143399,183.69303473486684,0.29494169542413606,0.7914895746278088,0.13288229624085388,-20.504394732033862,0.7261559517998635,1e-07,5.0,0.8539450792772465,30157.732315475547,1.1593574624241565,4.458553288628406,1186.3606624758038,5.0,2.0,1e-08,1e-08
"ICA, CHINCHA, TAMBO DE MORA",2.595822950050593,88.01040702639976,0.25324292452824104,0.34991815716921004,0.004867788461532071,1.7309096042015595,0.3574029910181227,1.0,6.0,0.9092253958085057,6756.770545324437,14.625073988071069,2.9481132075466725,869.1371484511113,5.0,3.0,1e-08,1e-08
"ICA, ICA, ICA",4.013433954447983,91.90156331105212,0.791569226455185,0.8273704726714222,0.009662251696017912,23.642823743433517,0.29168941785576596,1.0,4.0,0.720178007473192,8194.814421451847,0.06306791533603086,2.0959949999994985,320.9796875629053,15.0,9.0,1e-08,1e-08
"ICA, ICA, LA TINGUIÑA",25.798211674419218,2693.4376800541736,0.6841792159795383,0.8664264160551027,0.09441769049732592,-97.48211155278997,0.40519203567889983,3.0,1.0,0.7685713950019394,8341017.81509351,53.10683752977214,13.713893100000007,5827.764483023531,9.0,14.0,1e-08,1e-08
"ICA, ICA, LOS AQUIJES",4.566754415310582,128.16465102785065,0.5744789028635752,0.6651912492038983,0.014578583630779197,17.36097669915374,0.4338334643391597,5.0,1e-07,0.7989218103524074,9036.930016023993,1.3222716324962571,3.3100779141411714,1115.111193610525,10.0,3.0,1e-08,1e-08
"ICA, ICA, OCUCAJE",0.49405405940499125,12.692649507442784,-0.00036284470246734587,0.48635911856350444,0.055555555555555435,-0.8926709136346823,0.6700482623529178,1e-07,1.0,0.98854909101475,287.6051609943495,0.044766463902829255,1.3092432573967252,171.41179070387858,5.0,1e-07,1e-08,1e-08
"ICA, ICA, PACHACUTEC",2.9526001683103344,72.31922167420377,0.6494464465183255,0.7148871618167507,0.011468752434821915,-3.3216184450014445,0.5618886040102248,4.0,1e-07,0.778927427186368,5571.10961894616,0.09742344987127242,1.7259249999995065,397.1756140831033,10.0,4.0,1e-08,1e-08
"ICA, ICA, PARCONA",3.737231359933689,111.46401601205423,0.6093155202293892,0.7672406966475185,0.0003398150299301343,19.557559289319457,0.5869277872423359,1e-07,3.0,0.8282354381635287,25323.203005460546,0.12540876486015443,3.610479999999499,1312.4245605089257,10.0,3.0,1e-08,1e-08
"ICA, ICA, PUEBLO NUEVO",7.7603864191886744,459.296167487296,0.3911397484291086,0.6851310170048128,0.01920577824740194,-4.761032869226982,0.4349867817894063,1e-07,3.0,0.8078861313040001,156096.11568769044,16.91067317945893,6.209894431794161,3782.325646134075,10.0,2.0,1e-08,1e-08
"ICA, ICA, SALAS",2.8343220655990513,45.18777133961713,0.6404042756941303,0.6802563906812513,0.015007093196386883,7.58686466467965,0.4005859271377894,4.0,1e-07,0.7484995048502424,214.105370528299,0.2556305869906392,1.2518255789688302,156.7067280160508,5.0,2.0,1e-08,1e-08
"ICA, ICA, SAN JOSE DE LOS MOLINOS",1.4869030696406575,35.32258174590471,0.20117930121161923,0.35943213688202214,0.029645897510436087,9.992572389677346,0.33899586863768316,4.0,6.0,0.9073735859801018,1106.7502670735453,0.3939543038943078,1.588310038118941,252.27287771893918,10.0,4.0,1e-08,1e-08
