Dep-Prov-Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
"HUANUCO, MARAÑON, CHOLON",0.30459834339573927,3.309006072455594,0.40944855127832214,0.6171733609881402,0.04626511095282682,1.081700510189861,0.5680096268870264,4.0,6.0,0.9068166566028758,32.248673567864884,0.0006604692001917654,0.6119951040386676,49.938400982306625,10.0,2.0,1e-08,1e-08
"HUANUCO, PACHITEA, PANAO",0.07578088413023018,0.2986226046982753,-0.0003628447024673355,0.4863591185635051,0.05555555555555554,0.13692305483025385,0.6700482623529178,4.0,1e-07,0.98854909101475,0.17724496850266921,2.477955905398576e-05,0.20081934291860998,4.032840849026226,5.0,1.0,1e-08,1e-08
"HUANUCO, PACHITEA, UMARI",0.10155511346210631,0.5362989355500495,-0.00036284470246731763,0.486359118563505,0.05555555555555555,0.18349266479174414,0.6700482623529178,4.0,1e-07,0.98854909101475,0.5716660841257276,7.992121644085436e-05,0.2691210506480817,7.242613990192736,5.0,1.0,1e-08,1e-08
"HUANUCO, PUERTO INCA, CODO DEL POZUZO",3.3289084922984498,363.666309604554,0.38061279024478456,0.5979018536387293,0.008828504859119337,24.38882366276459,0.29760066700346055,4.0,1e-07,0.8810798576688424,593741.4042011485,25.903850749115843,9.482758620689157,6812.326595322425,15.0,3.0,1e-08,1e-08
"HUANUCO, PUERTO INCA, HONORIA",4.401148407240391,179.34921656260192,0.6942807715038326,0.7163486621862841,0.000920164433550516,-1.1199526111369886,0.27124799476136285,3.0,1e-07,0.7503948921176877,37861.83493299452,3.065322978006338,3.679852805887265,1438.7648965058263,10.0,2.0,1e-08,1e-08
"HUANUCO, PUERTO INCA, PUERTO INCA",18.56771602965848,2745.930042311558,0.8726052703015584,0.9016958471582643,0.06798428790255774,185.97079579338293,0.437057062810314,4.0,1e-07,0.6149484981193822,8144221.759196043,45.01474809421839,16.281823564238692,18841.660295554844,15.0,3.0,1e-08,1e-08
"HUANUCO, PUERTO INCA, TOURNAVISTA",25.670645616744622,2886.3232840760197,0.8386299038580752,0.9897158780428582,0.47064625877652017,-226.36497581529187,0.7403745317857346,1.0,2.0,0.6190857399612223,4962810.3252693685,1.7421378183984781,11.337868480725113,2116.004307592289,5.0,1e-07,1e-08,1e-08
"HUANUCO, PUERTO INCA, YUYAPICHIS",6.669605242309531,1224.024803073932,0.5459344672811375,0.656577331443541,0.012343284882678766,52.906157948116004,0.331906012143245,4.0,1e-07,0.8755378438249024,6005718.127954237,309.01378920942847,17.77029554807283,31578.340386585693,15.0,3.0,1e-08,1e-08
"ICA, CHINCHA, ALTO LARAN",0.6147238660489951,10.748741162040305,0.4016804245281908,0.6964054256700307,0.09897502670939,-1.8357411855686536,0.6595072463493219,1e-07,2.0,0.9345676965947405,193.19961697701027,0.011041737793624821,1.0860121633357276,108.11372173369645,5.0,1e-07,1e-08,1e-08
"ICA, CHINCHA, CHINCHA ALTA",0.11837759465057972,0.18650696521459878,0.7685633303433863,0.8308931368897652,0.0005347215775226155,0.5400766263502972,0.32558091596090544,2.0,3.0,0.7479650607974285,0.06360708806252872,6.373866002112556e-07,0.12674592511800764,1.0907813883838389,15.0,1.0,1e-08,1e-08
"ICA, CHINCHA, CHINCHA BAJA",0.14741717735414983,1.1300548571580573,-0.00036284470246736783,0.48635911856350456,0.05555555555555566,-0.26635754505569115,0.670048262352918,1e-07,1.0,0.98854909101475,2.279770619001422,0.0003548520088075301,0.39065551996199704,15.261173527677828,5.0,1e-07,1e-08,1e-08
"ICA, CHINCHA, EL CARMEN",0.11424027930444614,0.6786437534902007,-0.0003628447024673513,0.48635911856350433,0.05555555555555542,-0.20641258289940198,0.6700482623529178,1e-07,1.0,0.98854909101475,0.822196856012074,0.00012797700065058065,0.30273674013028223,9.164953382471005,5.0,1e-07,1e-08,1e-08
"ICA, CHINCHA, PUEBLO NUEVO",0.0745797246163429,0.09270225537263255,0.6655345911949686,0.8474057273166681,0.16025641025641008,-0.394900466114089,0.6428489686283991,2.0,3.0,0.8139622835109329,0.012918855907326205,1.0667643703537557e-07,0.0658787567356029,0.5786680785371656,5.0,1e-07,1e-08,1e-08
"ICA, CHINCHA, TAMBO DE MORA",0.30510874076501737,4.840749871625809,-0.0003628447024673468,0.48635911856350456,0.05555555555555567,-0.5512791428153372,0.6700482623529177,1e-07,1.0,0.98854909101475,41.83284341169418,0.006511386889121613,0.8085381630007946,65.3733961028698,5.0,1e-07,1e-08,1e-08
"ICA, ICA, ICA",12.3023012688035,1768.7545942302143,0.7058184710410184,0.7525960273014407,0.06522230086951138,146.77618672105584,0.3702255976440626,1e-07,5.0,0.7792003644051381,6799761.998286449,88.92501810975274,13.74485341918657,19628.09563823175,15.0,10.0,1e-08,1e-08
"ICA, ICA, LA TINGUIÑA",9.409590359642216,948.4424308768262,0.7323970755312441,0.8312800530901157,0.03605605968429851,81.26082594841729,0.4320935399646425,3.0,4.0,0.7327905261181235,1830202.6803902923,12.011844000256467,9.164139928496583,7355.795295059647,15.0,1.0,1e-08,1e-08
"ICA, ICA, LOS AQUIJES",13.069259033108068,1191.7807988459924,0.9243980305167234,0.9174124181904963,0.004938164006679206,29.8479881762844,0.17020350131898698,5.0,1e-07,0.5587801365762638,1355539.1708750387,11.18763397336273,8.345503859795038,2368.012778910757,10.0,1.0,1e-08,1e-08
"ICA, ICA, OCUCAJE",32.1104273532143,9117.313853490832,0.37143922884458946,0.8834217095354024,0.26217475570570575,-245.93403374518965,0.6729761733431281,1e-07,1.0,0.8648409680905097,97461047.66531469,2920.513279488586,30.15941404566945,42733.725867936286,5.0,1e-07,1e-08,1e-08
"ICA, ICA, PACHACUTEC",5.478629286022417,256.7574980335188,0.6984579913214257,0.7307968075610863,0.00015042320374421958,8.423203104958006,0.3019734413580486,1e-07,2.0,0.7519498452645402,61016.60701751756,8.191685554594299,5.393096836049356,2908.5493483004975,10.0,1.0,1e-08,1e-08
"ICA, ICA, PARCONA",9.971199197322576,1058.7763238286955,0.7761992401689831,0.8243214791168709,0.03409463383978088,83.81116252973933,0.4821746436185781,4.0,3.0,0.7168214924577775,2052067.1304002455,17.5939157576492,9.574734485247046,9816.770053249113,15.0,3.0,1e-08,1e-08
"ICA, ICA, PUEBLO NUEVO",20.74099601454369,2025.1970491778052,0.7861881859661952,0.9202253490541482,0.38464632401276927,-150.16593367749334,0.6218920509668717,1.0,4.0,0.7372336308311199,3374448.1220904444,25.723478443775342,10.147133434804658,9128.549395705755,5.0,1e-07,1e-08,1e-08
"ICA, ICA, SALAS",6.341403973026023,322.6627006706079,0.8066943045473397,0.8207101123175732,0.0033519528177531374,13.138778136515432,0.48779974332300435,1.0,2.0,0.674546114784925,72506.81212974114,2.5663802252819994,4.618068621078419,2737.166109642478,10.0,2.0,1e-08,1e-08
"ICA, ICA, SAN JOSE DE LOS MOLINOS",31.85493751532148,5222.5933784740955,0.5731677635717404,0.6033604663029797,0.0037698517981314865,-0.7932453431927886,0.32020140035389977,4.0,1e-07,0.7605292875105459,5517706.164561969,13800.221413410876,18.83116883116834,27815.25833473889,5.0,2.0,1e-08,1e-08
"ICA, ICA, SAN JUAN BAUTISTA",14.16213773304444,986.8036517470437,0.6454695376796108,0.9711825754927973,0.4167486597927016,-126.84521622374596,0.8291399684408771,1e-07,1.0,0.6947951560899371,686233.8085410151,0.8230165018024803,7.726695733759641,1959.600782939913,5.0,1e-07,1e-08,1e-08
"ICA, ICA, SANTIAGO",1.5492275962452422,14.571608224401588,0.7607550719761014,0.8564400670657524,0.0001688039436035943,2.306921487773174,0.4406527034206049,1e-07,3.0,0.6838752548308545,85.04837764021634,0.00199971927653775,0.8292790800525739,78.32182082534467,10.0,1.0,1e-08,1e-08
"ICA, ICA, SUBTANJALLA",27.464191896084188,4470.468883929966,0.8641630515814875,0.8421715422277971,0.009540479254186898,76.68469721194643,0.08132244853682447,2.0,3.0,0.5754983169503944,6959562.543751348,351.2626903496117,14.096788257520206,15426.153509952206,10.0,2.0,1e-08,1e-08
"ICA, ICA, TATE",4.394456449526277,219.19464367638813,0.7287352522685796,0.7152050075619623,0.00010895395721098734,3.9690125724460033,0.391297865339184,1.0,2.0,0.7778546154440859,54030.280157752684,3.7725318058433266,4.425562046379397,2167.4730031831054,10.0,1.0,1e-08,1e-08
"ICA, ICA, YAUCA DEL ROSARIO",3.072951877583224,240.79734766796045,0.49926008139104705,0.725308038341782,0.10897435897435867,-10.98892069833451,0.6583558525490516,1.0,2.0,0.8941543959965705,95324.37253143224,2.4985413870067403,4.071661237784521,2210.456698036926,5.0,1e-07,1e-08,1e-08
"ICA, NASCA, CHANGUILLO",4.980972684355238,553.7611838505878,0.3611618313382966,0.7690014732878894,0.1235257176117324,-19.424488445209676,0.6500480371253679,1e-07,3.0,0.9309232301891881,492345.27388372575,26.603373482235288,7.919746568109321,4413.797512439035,5.0,1e-07,1e-08,1e-08
"ICA, NASCA, EL INGENIO",0.5645698542378758,16.57443425574997,-0.00036284470246734316,0.4863591185635042,0.05555555555555553,-1.0200808555269338,0.6700482623529177,1e-07,1.0,0.98854909101475,490.4215282418608,0.07633533962083872,1.4961101137038693,223.8345472327002,5.0,1e-07,1e-08,1e-08
"ICA, NASCA, MARCONA",0.12414741761937764,0.8014542275520118,-0.00036284470246732706,0.48635911856350444,0.05555555555555576,-0.22431308192966004,0.6700482623529177,1e-07,1.0,0.98854909101475,1.1466993012531699,0.00017848661929247548,0.3289906566648507,10.823485217276973,5.0,1e-07,1e-08,1e-08
"ICA, NASCA, NASCA",2.6335058661392243,11.47807500974137,0.7535909399476559,0.8977658909923032,0.6956037331531388,-19.658129923861985,0.4924064573682284,1e-07,2.0,0.6177848209291386,21.200764946551914,0.002047958880779675,0.6068513517608851,16.111749637139678,5.0,2.0,1e-08,1e-08
"ICA, NASCA, VISTA ALEGRE",0.9457634288363941,8.736962144736012,0.7443244301640264,0.7543090657747437,0.002064393187104764,1.5518492833015318,0.3289583440525917,5.0,1.0,0.7288968841926344,88.88645133686622,0.01014707211615124,1.04455006006113,97.1157289527117,10.0,1.0,1e-08,1e-08
"ICA, PALPA, PALPA",0.7714685903041989,10.522587664081676,0.5670346439485641,0.6794107127713785,0.014796732120387053,-1.4645641084944556,0.4009017649855773,3.0,4.0,0.780502579568463,189.81313078680088,0.0062956615668516725,1.1234692731148803,126.21832076332774,15.0,2.0,1e-08,1e-08
"ICA, PALPA, RIO GRANDE",1.5516385302976108,61.393344281163856,0.49926008139104705,0.725308038341782,0.10897435897435934,-5.548681997349157,0.6583558525490515,1.0,2.0,0.8941543959965703,6196.45271635763,0.16241484893430355,2.055921052631086,563.5748499535578,5.0,1e-07,1e-08,1e-08
"ICA, PISCO, HUANCANO",0.9500465522908705,46.9345994780403,-0.0003628447024673524,0.48635911856350433,0.055555555555555476,-1.7165711073370982,0.6700482623529178,1e-07,1.0,0.98854909101475,3932.5869339019337,0.6121170093492101,2.5176233635443115,633.8427400664184,5.0,1e-07,1e-08,1e-08
"ICA, PISCO, HUMAY",0.5188484677203862,6.864695177358081,0.499260081391047,0.7253080383417821,0.10897435897435889,-1.8554096820495836,0.6583558525490516,1.0,2.0,0.8941543959965705,77.47169752996994,0.0020306059978152016,0.6874742197162622,63.01610703659751,5.0,1e-07,1e-08,1e-08
"ICA, PISCO, INDEPENDENCIA",0.31588689986381097,1.6630755583208454,0.6655345911949686,0.847405727316668,0.16025641025641074,-1.6726246261975994,0.6428489686283991,2.0,3.0,0.8139622835109328,4.157836577245999,3.433300866715553e-05,0.2790334282042005,10.381287207385046,5.0,1e-07,1e-08,1e-08
"ICA, PISCO, PARACAS",0.34674118718366254,4.156372325850258,0.28393240188827323,0.4188149897654644,0.011035085833874953,-0.2251986361498563,0.4859255585388603,1e-07,1.0,0.8924344081258372,16.595972795710335,0.002972076075179035,0.6835269993159722,46.72091587938982,10.0,1.0,1e-08,1e-08
"ICA, PISCO, PISCO",1.1631456451321902,3.723112102753782,0.7994559055048592,0.9181858256558931,0.5577255645339226,-9.408097844997869,0.567826394628961,2.0,4.0,0.6472708375161742,3.5111988443931104,0.00019566236490380982,0.3758946292170382,8.854597729207653,5.0,1e-07,1e-08,1e-08
"ICA, PISCO, SAN ANDRES",0.6737341377809479,4.892223974957342,0.6193833884455023,0.9298845198112389,0.23477839457214575,-4.8185661908711666,0.5667297131140127,1e-07,5.0,0.7966239757691745,30.974026617760398,0.00028779325154718743,0.5951318216980033,11.806062839899745,5.0,1e-07,1e-08,1e-08
"ICA, PISCO, SAN CLEMENTE",4.440057980244739,416.616980135079,0.6634637513272942,0.718896018618983,0.015064122606265369,35.37744568984518,0.32494242795054407,3.0,4.0,0.829885910073057,630534.9167077086,17.591578741411343,9.21692965639237,8495.179229088502,15.0,3.0,1e-08,1e-08
"ICA, PISCO, TUPAC AMARU INCA",0.35217301513180205,1.526283602534298,0.6981447529361398,0.7570996587235499,0.0019220743454878189,0.2742524965177639,0.28215783328426847,1e-07,1.0,0.7669581803885688,2.6754793128526413,6.657110148428515e-05,0.2735080137843039,7.480663360423499,10.0,1.0,1e-08,1e-08
"JUNIN, CHANCHAMAYO, CHANCHAMAYO",15.896807866253578,1200.6618607393434,0.8070694562601527,0.7662606768335894,0.11637722140955743,160.9677715485711,0.3691364838971405,4.0,1.0,0.6955008704863496,2024233.8071532086,33.71699503495674,10.63445563626099,13284.611492599788,15.0,4.0,1e-08,1e-08
"JUNIN, CHANCHAMAYO, PERENE",6.873953757574918,65.13382846636142,0.7752534600777857,0.8374449267331645,0.23140097486463015,52.922624284157095,0.4253472722021817,4.0,1.0,0.6443476063310274,1212.3252903715793,0.02171619589081949,1.8073908745084575,273.3507256092674,15.0,13.0,1e-08,1e-08
"JUNIN, CHANCHAMAYO, PICHANAQUI",4.636883969885413,46.877081491945276,0.867496182912154,0.878167002770174,0.2675086568058433,48.78559105791109,0.3213147701080785,1e-07,1.0,0.48283946412671147,665.3707949129517,0.012759663424662176,1.6099524332230626,198.50171370617278,15.0,12.0,1e-08,1e-08
"JUNIN, CHANCHAMAYO, SAN LUIS DE SHUARO",5.928446231579516,538.8240264351003,0.6881650885233448,0.8757899515616436,0.1736149314447627,-32.212676251279866,0.6298901453952777,2.0,4.0,0.8022419165768264,426464.91024506296,2.4342850567765666,5.464480874316443,2659.4553435453,5.0,1e-07,1e-08,1e-08
"JUNIN, CHANCHAMAYO, SAN RAMON",13.419110357475322,1242.1677305980954,0.851561114068197,0.9149030413863264,0.07986485425126483,135.57003615110767,0.470084467702911,4.0,1e-07,0.5800242805562397,1334416.581490323,4.952415287543186,7.885856807511238,7255.679929209131,15.0,4.0,1e-08,1e-08
"JUNIN, CHANCHAMAYO, VITOC",4.986237983175518,238.68066455772026,0.7980345911949684,0.9417690341572112,0.25641025641025644,40.992207973653116,0.6424641016770483,1.0,5.0,0.694488319040132,74749.7549417204,0.21466231865147054,2.642706131077725,931.1860926981058,5.0,1.0,1e-08,1e-08
"JUNIN, HUANCAYO, EL TAMBO",0.011541709207676384,0.006926974662593837,-0.019593613933236546,0.3140143072706504,0.029667981591058504,-0.13207462494639766,0.40296557006135847,1e-07,6.0,0.98854909101475,8.566024217211205e-05,1.0736425512054845e-07,0.030585529373842412,0.0935474607078177,5.0,1.0,1e-08,1e-08
"JUNIN, HUANCAYO, SANTO DOMINGO DE ACOBAMBA",0.24211374989178083,3.0481915298545115,-0.0003628447024673458,0.4863591185635051,0.05555555555555555,0.4374580032297563,0.6700482623529178,4.0,1e-07,0.98854909101475,18.467710633403033,0.002581860179717536,0.6416014371867191,41.16524042000636,5.0,1.0,1e-08,1e-08
"JUNIN, HUANCAYO, SAPALLANGA",0.14602526530121204,1.1088156613751803,-0.019593613933236557,0.20077980171005783,0.0007396449704142018,0.26384259880564526,0.3561701620139276,5.0,1.0,0.98854909101475,2.194880108448021,0.003959209228741337,0.3869669530217119,14.974342273090778,5.0,1.0,1e-08,1e-08
"JUNIN, JUNIN, JUNIN",0.18656001647224785,1.8099151296247216,-0.019411399366348156,0.20545461240468565,0.0040786572235387486,0.9927978172836787,0.36245978750565266,4.0,6.0,0.9154961893806327,6.193673302090528,0.002527408845460326,0.4975124378104452,24.751862577609213,10.0,2.0,1e-08,1e-08
"JUNIN, SATIPO, COVIRIALI",9.57919522400565,328.2770584364203,0.7044409320907381,0.9648061004234207,0.4964921963175939,-88.19151136093969,0.8598247982894995,1.0,1e-07,0.6499208553620032,43263.8021658381,0.18739962706676355,4.094333442515062,357.6227485546939,5.0,1e-07,1e-08,1e-08
"JUNIN, SATIPO, LLAYLLA",2.141648641132998,49.985221503694866,0.6274821567380386,0.8978609794196164,0.22856845609652704,-14.971634252612898,0.5893631290564427,1.0,3.0,0.8083223247246415,3249.1832740277605,0.036310925926213676,1.6215339711362011,153.3800578070763,5.0,1.0,1e-08,1e-08
"JUNIN, SATIPO, MAZAMARI",7.6525370141966835,135.0012265113082,0.6702284687459006,0.906793105538696,0.5881921213757583,56.63625770100792,0.41810464999771524,5.0,6.0,0.7015323319653914,6260.104360175839,0.47763181864449866,2.746986394337977,84.64153470339457,5.0,6.0,1e-08,1e-08
"JUNIN, SATIPO, PAMPA HERMOSA",0.3639294923097852,3.3773392218222575,0.499260081391047,0.7253080383417821,0.108974358974359,-1.3014171682459679,0.6583558525490515,1.0,2.0,0.8941543959965705,18.752100613892853,0.0004915101797462821,0.482206577297216,31.0030910918259,5.0,1e-07,1e-08,1e-08
"JUNIN, SATIPO, PANGOA",7.590129730995478,408.94540712370616,0.8689666402860066,0.9510097256835286,0.31959966643036486,131.86808961259135,0.41271062926761515,6.0,2.0,0.6053470870288199,68142.21131818078,0.23508185362539322,5.385871642517113,1318.070533751914,15.0,4.0,1e-08,1e-08
"JUNIN, SATIPO, RIO NEGRO",6.9869476710424,357.6052006066254,0.785335770953203,0.7276241814078805,0.043700111429300616,45.59762344702659,0.38349597153859794,1.0,5.0,0.7452946641816776,287127.25191835413,6.224127376340742,4.965595516776622,3526.6417961338657,10.0,2.0,1e-08,1e-08
"JUNIN, SATIPO, RIO TAMBO",1.32023306633312,16.251683320784146,0.8069294656460212,0.9223857418634956,0.21467303912209088,18.941472344846854,0.39184353393396976,6.0,1e-07,0.72652567832385,344.27744509252483,0.0013009625549519285,1.4689617033043003,95.57252808967388,15.0,3.0,1e-08,1e-08
"JUNIN, SATIPO, SATIPO",19.721075475110272,2768.0484354015375,0.5741364897847852,0.7811613984103917,0.009217673418004209,58.748741567644316,0.3948958080726709,1e-07,1.0,0.733546401343386,6027150.987744655,318.2509999550755,14.64390313593778,21219.95278846075,10.0,1.0,1e-08,1e-08
"JUNIN, SATIPO, VIZCATAN DEL ENE",4.073294032402156,419.6173215639509,0.15581757700468657,0.586791839523884,0.0014909536345051582,17.92377259384203,0.6027853195574168,1e-07,1.0,0.944007803261351,587553.7261272824,9.473186075048709,11.086474501108151,12290.99168637211,15.0,2.0,1e-08,1e-08
"JUNIN, YAULI, LA OROYA",0.13654598733288184,0.9695299460069918,-0.00036284470246732186,0.4863591185635049,0.05555555555555555,0.24671517000777518,0.6700482623529177,4.0,1e-07,0.98854909101475,1.8683189234997017,0.00026119849543623406,0.3618468664056369,13.093315472757885,5.0,1.0,1e-08,1e-08
"LA LIBERTAD, ASCOPE, ASCOPE",1.2012136123819068,15.555035453704747,0.5299701016711265,0.6960429658709011,0.13114393818013953,-11.196784792523125,0.4513291134264069,4.0,5.0,0.8454703598052181,193.72738356057664,0.013377499434839017,0.7110352673487661,67.4094868551631,10.0,3.0,1e-08,1e-08
"LA LIBERTAD, ASCOPE, CASA GRANDE",8.502969640741766,270.77570956018076,0.8503040477359937,0.8668871064334875,0.11872829021805287,70.16038756983417,0.44675571721368224,1e-07,4.0,0.6299638233870823,28029.655928620658,0.42125512707097335,3.36404855930914,444.9714789325231,10.0,7.0,1e-08,1e-08
"LA LIBERTAD, ASCOPE, CHICAMA",2.629307144800993,161.51235620477513,0.2966819793326287,0.31626787046566773,0.015189479937916507,18.098702158605143,0.35765799683087784,5.0,6.0,0.9110213264716504,51014.47466615302,7.453514099950512,4.440497335701103,2068.2008510466108,10.0,5.0,1e-08,1e-08
"LA LIBERTAD, ASCOPE, CHOCOPE",7.353049309557542,905.8981836605707,0.12704458821074016,0.36934412405125305,0.04910273626700682,-22.032116576225473,0.5103250975222429,1.0,4.0,0.8980037978240025,384470.3293247049,841.3271507892299,8.281371784878694,6858.111863938485,5.0,2.0,1e-08,1e-08
"LA LIBERTAD, ASCOPE, PAIJAN",8.770047774308894,308.1635741389663,0.695911785509839,0.7877180102840157,0.1477977850466998,-61.780365295017646,0.31608070191377335,4.0,6.0,0.6978214707625914,57038.05753016026,2.954250373126508,3.7231468036779733,1386.182212173748,10.0,4.0,1e-08,1e-08
"LA LIBERTAD, CHEPEN, CHEPEN",0.036986502525448293,0.07113607115291368,-0.019593613933236557,0.25664139020096566,0.026627218934911254,0.40096958255598664,0.3612952459433144,6.0,1e-07,0.98854909101475,0.010057923034771116,1.275720199586018e-05,0.09801423166593798,0.9606789609064159,5.0,1.0,1e-08,1e-08
"LA LIBERTAD, PACASMAYO, GUADALUPE",0.12012024271819997,0.2405344272595396,0.4796428009338962,0.47996425105013596,0.010667984546088074,0.023174957750969172,0.36521214618376674,1.0,2.0,0.8594299032669752,0.0597806100404261,8.159014138807573e-06,0.10827432382634772,1.5631105600070412,10.0,2.0,1e-08,1e-08
"LA LIBERTAD, PACASMAYO, PACASMAYO",0.06353906223679191,0.20993504629032678,-0.0003628447024673427,0.4863591185635042,0.055555555555555636,-0.11480418316760499,0.6700482623529178,1e-07,1.0,0.9885490910147502,0.0786795722401883,1.2246672550669715e-05,0.1683785149009986,2.83513242802658,5.0,1e-07,1e-08,1e-08
"LA LIBERTAD, PACASMAYO, SAN PEDRO DE LLOC",5.047430069440314,162.05916722308902,0.26914085029234713,0.446190884421622,0.0038562427686420395,15.08098554571734,0.32566858225312767,2.0,4.0,0.9139560765837924,29789.54915630751,34.35659667317121,4.179903026249291,1747.1589308847974,5.0,2.0,1e-08,1e-08
"LA LIBERTAD, PATAZ, PATAZ",7.481181950025767,378.9344658360447,0.6027677108945076,0.9385807667372603,0.3338997863662067,59.75878612126007,0.5865245534900092,5.0,6.0,0.7718898228904973,146476.99940809046,1.2299312666627307,5.083367222447647,611.5613948654916,5.0,1.0,1e-08,1e-08
"LA LIBERTAD, SANCHEZ CARRION, COCHORCO",0.3758550702945199,3.602309363393844,-0.000739918608953018,0.4724340676820096,4.7974926952570735e-35,-5.608958523118997e-16,0.6705080631077602,1e-07,1.0,0.8941543959965703,6.371316681859085,0.001736309973323885,0.49800796812699,24.801193631797315,5.0,1.0,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, EL PORVENIR",0.03317444653858907,0.025030841958747954,0.33375426904903566,0.3198507984987339,5.272797659962315e-05,0.025006986929976945,0.3525539435716569,3.0,1e-07,0.9119149078704898,0.0006130188402554635,1.920749990700168e-07,0.050082385523687295,0.33443271196576563,10.0,4.0,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, FLORENCIA DE MORA",0.06307028633066188,0.13659883718080051,0.3070662662867021,0.37861105328482747,0.008117215874680919,-0.33268435516473194,0.4928899172318033,3.0,1e-07,0.9118106670012197,0.017005214897145016,3.941115746580761e-06,0.1135512002356865,1.623929996489217,10.0,2.0,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, HUANCHACO",0.03910301336337042,0.05250116565788361,0.31931702077269913,0.4141566767713085,0.00904129885303668,-0.02166156215062766,0.4644491957857223,1e-07,1.0,0.8956514183433317,0.00250983189168808,5.611293946517406e-07,0.0699154023626406,0.6286561673291617,10.0,1.0,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, LA ESPERANZA",0.03877591404966746,0.033089900756994944,-0.04586765483646749,0.24249470750207647,0.0018259349703165547,-0.11310589610982402,0.3895388229105017,5.0,1.0,0.9197717579560906,0.001882438019825939,7.435333834256629e-07,0.07635880493329691,0.583066709084129,10.0,6.0,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, LAREDO",0.07491441902897242,0.1927218242404509,0.3069589539804551,0.3770486183495949,0.006539220262851444,-0.41020555416676685,0.4979697553204615,4.0,1e-07,0.9082998196894577,0.06983214214647264,7.911976126523706e-06,0.13491635186134565,2.2904057680691334,10.0,2.0,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, MOCHE",0.05206093629451383,0.1409377365146512,-0.00036284470246733097,0.48635911856350444,0.05555555555555542,-0.09406517905081943,0.670048262352918,1e-07,1.0,0.98854909101475,0.03546064938015941,5.519538922595974e-06,0.13796148115396165,1.9033370282194917,5.0,1e-07,1e-08,1e-08
"LA LIBERTAD, TRUJILLO, TRUJILLO",0.01096201851934521,0.004105141320639768,0.22380041791360392,0.3398229566814768,0.009521753023373164,0.08509778405028998,0.4144886740346284,6.0,1e-07,0.9227177490140621,4.2788097193277194e-05,3.398893051795305e-09,0.028749345951879585,0.0826524892660855,15.0,4.0,1e-08,1e-08
"LA LIBERTAD, VIRU, CHAO",0.09000670881281742,0.2068124604938172,0.1333560839750971,0.27411094695720783,0.0019590360722637665,0.05706160489269532,0.3813353634158626,1e-07,1.0,0.8881577593576049,0.028667421743915594,5.813131760809884e-06,0.12791976872055816,1.8170309164000724,15.0,4.0,1e-08,1e-08
"LA LIBERTAD, VIRU, GUADALUPITO",0.19607112677175462,1.999082110980463,-0.0003628447024673493,0.48635911856350456,0.05555555555555571,-0.35426688342189266,0.6700482623529179,1e-07,1.0,0.98854909101475,7.134332817896627,0.001110476778159814,0.5195884859186511,26.997219469923728,5.0,1e-07,1e-08,1e-08
"LA LIBERTAD, VIRU, VIRU",1.3364824423707826,16.844442029864027,0.15107864729690956,0.4611527508196531,0.07895904570479065,3.90391770153414,0.3994766075565569,4.0,2.0,0.9002513216132693,113.40983959877867,0.29870635444123056,1.0625035416784723,128.445300744909,5.0,3.0,1e-08,1e-08
"LAMBAYEQUE, CHICLAYO, CAYALTI",8.113782273422105,553.3871477848666,0.44628209746749975,0.6252907230921746,0.10183220513447831,-46.05919732595787,0.5883861540552127,4.0,1.0,0.8726200526891721,307045.580804746,25.937767044831787,5.674013020366224,4066.6640532992183,5.0,3.0,1e-08,1e-08
"LAMBAYEQUE, CHICLAYO, CHICLAYO",0.19739590986198646,0.24016500408985522,0.5718429530968043,0.6734083433510769,0.05216753867684961,1.5655491593635598,0.2620863573628326,1e-07,1.0,0.8178388469704738,0.1260979655205562,1.6320432886871338e-06,0.1485168121026298,0.9803219323233976,15.0,18.0,1e-08,1e-08
"LAMBAYEQUE, CHICLAYO, CHONGOYAPE",0.20159968025602237,1.5708898161853506,0.31411248686448373,0.36196684169443205,0.000700882448368024,1.0125875187924116,0.4074718504786792,1.0,1e-07,0.9288299574879972,7.398944543663215,0.0013344829016765651,0.5322263026233756,28.32648372041489,10.0,2.0,1e-08,1e-08
"LAMBAYEQUE, CHICLAYO, JOSE LEONARDO ORTIZ",0.14166803804112532,0.11691874851980347,0.28233895407979037,0.39466601815256763,0.007729544502527326,0.5124257839684474,0.2986409996290704,1e-07,1.0,0.8871871100431618,0.012436697061163135,2.2766130125001256e-06,0.09998150342136697,0.9996301026405141,10.0,12.0,1e-08,1e-08
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",0.1412079671607102,0.17426390854081225,0.5037281462263828,0.5806779436929914,0.08371910083701453,-1.3956904514548762,0.24404378811849492,1e-07,2.0,0.8273102894021638,0.030852610254992776,3.5890042711408127e-06,0.10703314816548701,1.1456094806215096,10.0,4.0,1e-08,1e-08
