anio;semana;distrito_notif;tmax;tmin;tmed;td;pres_est;pres_nm;prcp;hr;helio;nub;vmax_d;vmax_f;vmed;id_estacion;casos
2013;15;HERNANDARIAS;27.76666667;18.03333333;22.25;19.48333333;982.1;1010.716667;5.333333333;85.33333333;7.433333333;4.5;17.83333333;2.408333333;1.621666667;86246;6
2013;15;HOHENAU;28.2;20.4;24.2;21.5;??;??;7.5;86;9.1;4;5;1.67;0.97;86294;1
2013;15;HORQUETA;35.06666667;21.03333333;27.13333333;20.73333333;1002.466667;1011.033333;84.86666667;69.66666667;10.43333333;2.333333333;36;2.776666667;1.433333333;86134;3
2013;15;ISLA UMBU;29;15;21.5;17.9;1004.8;1011.6;0;81;9;2;36;0.56;0.56;86255;1
2013;15;ITA;29.40082645;20.87107438;24.16694215;20.19132231;997.2578512;1010.70124;18.29752066;80.5785124;4.709090909;4.495867769;13.21900826;1.696404959;0.815661157;86221;242
2013;15;ITACURUBI DE LA CORDILLERA;27.13333333;17.6;21.76666667;18.86666667;997.3;1010.8;0;85.33333333;5.5;4;12;0.373333333;0.186666667;86221;3
2013;15;ITAKYRY;27.2;16.8;21.3;18.3;982;1010.7;0;84;9.7;4;30;1.67;1.25;86246;1
2013;15;ITAPE;34.5;24.2;26.3;21.9;994.7;1013.5;35.4;79;7.5;5;36;2.22;1.46;86233;2
2013;15;ITAUGUA;28.79502262;20.63891403;23.49728507;20.20678733;1001.106561;1010.602489;7.071719457;83.85972851;5.895022624;5.14479638;17.5678733;3.257918552;1.868936652;86218;442
2013;15;ITURBE;27;20;23.5;20.5;995.7;1012.2;1.3;84;2;5;8;0.56;0.14;86268;2
2013;15;J A SALDIVAR;29.36564885;22.11755725;24.15267176;21.18244275;1000.781679;1010.294656;12.40534351;85.64122137;5.178625954;5.65648855;22.55725191;3.978167939;2.243206107;86218;131
2013;15;JUAN DE MENA;30.8;21;25.7;21.8;989.6;1011.2;9.6;81;6.5;5;5;1.11;0.74;86192;2
2013;15;JUAN E. OLEARY;28.4;18.8;23;20.5;983.9;1012.5;5;87;5.7;5;9;1.67;1.04;86246;1
2013;15;JUAN EULOGIO ESTIGARRIBIA;30.8;18.5;24.5;20.35;989.5;1007.75;0;79;6.35;3;13.5;3.195;1.565;86234;2
2013;15;JUAN LEON MALLORQUIN;33.2;20.8;23.2;21;983.3;1011.9;0;88;3.7;6;6;3.06;2.01;86246;1
2013;15;KATUETE;31.34285714;20.22222222;24.47142857;21.08571429;977.0285714;1011.1;29.7;82.85714286;7.071428571;4;5.888888889;3.242222222;1.541111111;86210;9
2013;15;LA CATEDRAL;29.88212766;21.60893617;24.45021277;20.97404255;1000.961277;1010.475319;8.837446809;82.94893617;5.658723404;5.69787234;21.80425532;3.733787234;2.311829787;86218;235
2013;15;LA ENCARNACION;29.81614907;21.68136646;24.47018634;20.89906832;1001.120186;1010.632609;9.051552795;82.6552795;5.59378882;5.608695652;20.07763975;3.721428571;2.213074534;86218;322
2013;15;LA PALOMA;26.4;18.375;21.7;20.18333333;976.0166667;1010.35;3.6875;92.33333333;1.916666667;8;11.875;2.67625;1.275;86210;8
2013;15;LA VICTORIA;30.25;22.2875;25.75;19.9125;1000.46875;1009.41875;32.39375;74.1875;4.1125;5.875;28.8125;2.031875;1.050625;86086;16
2013;15;LAMBARE;28.77168317;21.79811881;24.00108911;21.18009901;1000.951089;1010.491089;9.773564356;86.24257426;4.416633663;5.984158416;21.25148515;3.975980198;2.131851485;86218;1010
2013;15;LIMA;30.8;21;25.7;21.8;989.6;1011.2;9.6;81;6.5;5;5;1.11;0.74;86192;4
2013;15;LIMPIO;28.52852941;21.24323529;23.80470588;21.10147059;1001.303529;1010.845882;9.107352941;86.52647059;4.378823529;6.052941176;18.59117647;3.420323529;1.793558824;86218;340
2013;15;LOMA GRANDE;26.96666667;18.06666667;21.63333333;18.93333333;1001.133333;1010.6;0.2;86;7;4.333333333;15;2.04;1.273333333;86218;3
2013;15;LOMA PLATA;33.8;25.4;26.5;23.1;989.6;1008.6;9.6;82;0.5;7;23;2.22;0.76;86068;1
2013;15;LORETO;30.6;22.3;24.2;22.9;1000.9;1009.5;9.3;93;0.7;8;14;2.22;1.74;86134;3
2013;15;LUQUE;29.76451914;21.85060691;24.47002801;20.96162465;1001.07395;1010.585434;9.378244631;83.06722689;5.60280112;5.558356676;20.83660131;3.843146592;2.262595705;86218;1071
2013;15;MARIANO ROQUE ALONSO;28.57644788;20.59189189;23.45444015;20.28146718;1001.430502;1010.921622;6.098841699;84.56756757;6.25019305;4.922779923;17.45173745;3.071274131;1.741235521;86218;259
2013;15;MBOCAYATY;25.5;22.4;22;21.2;990.9;1009.8;16.3;95;1;5;27;1.39;0.63;86233;1
2013;15;MCAL. ESTIGARRIBIA;26.54;20.18;22.72;19.76;990.92;1010.24;0.24;86.2;2.22;6.2;19.2;3.334;2.32;86068;5
2013;15;MINGA GUAZU;26.8;22;22.9;21.1;979.6;1008.2;4.4;90;0;7;2;3.33;2.43;86246;1
2013;15;NANAWA;28.31764706;21.24705882;23.6;21.34117647;1001.094118;1010.635294;9.458823529;88.52941176;4.552941176;6.058823529;22.17647059;3.430588235;1.887647059;86218;17
2013;15;NATALICIO TALAVERA;33.6;22;26.1;21.5;988.6;1006.6;38.2;79;8.8;4;36;2.78;1.18;86234;1
2013;15;NATALIO;26.4;13.2;19.6;16.4;981.3;1010;0;83;10.4;0;9;2.22;0.56;86285;1
2013;15;NUEVA ESPERANZA;27.1;20.25;22.5;20.05;974.65;1008.8;14.1;87;3.75;6.5;32;3.055;1.6;86210;2
2013;15;NUEVA ITALIA;30.04375;21.95;25.33125;20.1;998.209375;1011.603125;8.25;75.0625;5.896875;4.84375;16.0625;2.6559375;1.2171875;86221;32
2013;15;PARAGUARI;28.40377358;20.03773585;23.71698113;20.09245283;997.2339623;1010.683019;10.66037736;82.0754717;3.598113208;4.41509434;13.0754717;1.462075472;0.643584906;86221;53
2013;15;PEDRO JUAN CABALLERO;28.63289474;20.77368421;23.55131579;20.09276316;948.1375;1012.172368;21.88552632;82.88157895;5.421710526;4.730263158;22.16447368;4.064539474;2.603157895;86097;152
2013;15;PILAR;27.28;20;22.42;20.04;1003.92;1010.6;1.2;87;4.7;5;15.6;1.78;1.166;86255;5
2013;15;PIRAPO;26.4;13.2;19.6;16.4;981.3;1010;0;83;10.4;0;9;2.22;0.56;86285;2
2013;15;PIRAYU;27;18.4;21.4;18.6;997.4;1010.9;0;86;7.5;5;18;0.56;0.28;86221;2
2013;15;PIRIBEBUY;28.43076923;19.75384615;23.66153846;20.06923077;996.8615385;1010.261538;0;82;5.284615385;4.230769231;21.15384615;2.31;1.05;86221;13
2013;15;PUERTO FALCON;26.5;18.2;22.1;19.6;1000.8;1010.4;0;86;2.2;7;11;2.78;1.32;86218;2
2013;15;RECOLETA;29.09863014;21.76536204;24.09197652;21.09706458;1001.017025;1010.54227;10.2592955;85.41682975;4.926810176;5.782778865;20.86692759;3.812191781;2.109863014;86218;511
2013;15;REPATRIACION;28.1826087;18;23.23478261;19.84347826;988.7304348;1007.03913;4.034782609;82.65217391;5.9;3.739130435;10.95652174;2.54826087;1.286956522;86234;23
2013;15;ROQUE GONZALEZ DE SANTA CRUZ;29;21.8;24.7;21.4;995.7;1009;0;83;5.5;5;36;4.17;1.88;86221;7
2013;15;SALTO DEL GUAIRA;27.62666667;19.84615385;22.74;20.46;976.7133333;1010.94;12.81538462;88;3.433333333;6;8.897435897;3.123589744;1.609230769;86210;39
2013;15;SAN ANTONIO;29.53277592;21.07591973;24.04615385;20.27157191;1001.142475;1010.6301;6.721070234;81.78595318;6.411371237;5;18.5451505;3.504280936;2.118628763;86218;299
2013;15;SAN BERNARDINO;29.06666667;19.66666667;23.93333333;19.33333333;1001.6;1011.133333;0;77.33333333;4.866666667;5.666666667;8;3.15;1.713333333;86218;3
2013;15;SAN ESTANISLAO;31.2030303;19.61818182;24.4;20.1969697;990.2090909;1012.033333;10.12121212;79.48484848;6.46969697;4.212121212;7.484848485;2.171212121;0.970606061;86192;66
2013;15;SAN JOAQUIN;30.175;19.9;23.575;20.7;990.65;1012.5;6.3;85.5;4.875;4.5;9.5;1.5275;0.5225;86192;4
2013;15;SAN JOSE DE LOS ARROYOS;26.05454545;16.86363636;21.34545455;18.90909091;987.6636364;1006.072727;3.345454545;87;5.127272727;3.636363636;10.90909091;2.551818182;1.396363636;86234;11
2013;15;SAN LORENZO;30.81216814;20.70707965;24.60044248;21.42621681;1002.657633;1012.013274;15.54668142;85.01327434;5.018915929;5.365044248;23.61836283;2.985918142;1.552057522;86185;904
2013;15;SAN PATRICIO;29.5;18;21.6;19.7;996.3;1011.8;7;89;3.4;7;18;1.11;0.56;86260;1
2013;15;SAN PEDRO DEL YCUAMANDIYU;35.08571429;21.85714286;27.7;22.32857143;1002.271429;1011.5;33.94285714;76;7.214285714;5.142857143;30.85714286;3.612857143;1.71;86185;7
2013;15;SAN ROQUE;29.34532578;21.63172805;24.22124646;20.93116147;1001.148159;1010.669405;9.721246459;83.98583569;5.083852691;5.730878187;19.10481586;3.689065156;2.060311615;86218;353
2013;15;SANTA ELENA;35;25.8;27.4;21.7;997.6;1011;63;73;7.5;5;3;2.22;1.39;86221;1
2013;15;SANTA ROSA;29.5;18;21.6;19.7;996.3;1011.8;7;89;3.4;7;18;1.11;0.56;86260;2
2013;15;SANTA ROSA DEL AGUARAY;29.36;20.68;24.06;21.78;1004.2;1013.58;13.12;88.8;3.2;5.2;14.4;1.946;1.054;86185;10
2013;15;SANTA ROSA DEL MBUTUY;29.9;20.8;24.12;21.3;990.34;1012.12;9.86;85.8;4;5.4;10.4;1.444;0.594;86192;5
2013;15;SANTISIMA TRINIDAD;29.58772563;21.91570397;24.38231047;21.07364621;1001.030325;1010.54657;10.05595668;84;5.367870036;5.653429603;21.28158845;3.870180505;2.237599278;86218;554
2013;15;TAVAI;32;19;23.8;20.2;983.1;1011.2;28.1;82;6.5;4;5;2.78;1.6;86285;1
2013;15;TEBICUARY;27.92857143;17.65714286;22.81428571;19.92857143;992.7285714;1011.6;0;84.85714286;6.128571429;2.428571429;5;1.39;0.607142857;86233;7
2013;15;TOBATI;28.43333333;21.3;23.78333333;20.86111111;996.7055556;1010.155556;22.33333333;85.22222222;2.527777778;5.333333333;13.66666667;1.264444444;0.554444444;86221;18
2013;15;TOMAS ROMERO PEREIRA;28.35;18.45;23.05;20.325;982.875;1011.025;0.55;86;7.825;3;6;2.36;1.1825;86285;4
2013;15;VAQUERIA;29.6;20.8;23.3;22;990.9;1012.7;12.6;93;1.5;6;5;1.11;0.28;86192;1
2013;15;VILLA ELISA;29.71133787;21.84897959;24.54285714;21.17346939;1001.189116;1010.711565;9.089115646;83.62358277;5.382312925;5.766439909;21.21995465;3.772267574;2.226870748;86218;441
2013;15;VILLA HAYES;28.55702479;20.70247934;23.4322314;20.2553719;1001.033058;1010.540496;7.023966942;84.41322314;5.431404959;5.314049587;17.59504132;3.412727273;1.884049587;86218;121
2013;15;VILLARRICA;30.27758621;20.84827586;24.39655172;21.07068966;993.8775862;1012.715517;9.862068966;83.44827586;6.275862069;4.362068966;15.34482759;1.446551724;0.874137931;86233;58
2013;15;VILLETA;28.80625;21.31875;23.784375;20.83645833;1000.982292;1010.501042;8.46875;85.5625;5.235416667;5.583333333;20.91666667;3.669270833;2.07125;86218;96
2013;15;YAGUARON;29.16956522;20.46086957;24.09130435;19.94782609;997.6108696;1011.054348;12.30434783;79.82608696;4.823913043;4.413043478;11.7826087;1.558043478;0.737608696;86221;46
2013;15;YATAITY;34.5;24.2;26.3;21.9;994.7;1013.5;35.4;79;7.5;5;36;2.22;1.46;86233;2
2013;15;YATAITY DEL NORTE;27;21.4;22.2;20.9;990.3;1012.2;14.5;92;0;8;32;1.11;0.42;86192;4
2013;15;YATYTAY;31.6;16.4;23.3;18.6;985.1;1013.1;0;77;9.4;1;5;2.22;1.25;86285;1
2013;15;YBY YAU;24;19.4;20.9;19.75;947.45;1012;1.7;93.5;0.8;8;15.5;2.78;1.63;86097;2
2013;15;YGATIMI;27;21.4;22.2;20.9;990.3;1012.2;14.5;92;0;8;32;1.11;0.42;86192;1
2013;15;YPACARAI;29.10481283;20.22459893;24.27165775;19.69144385;998.1042781;1011.545989;6.652406417;77.9144385;4.848128342;4.267379679;10.15508021;1.574331551;0.720641711;86221;374
2013;15;YPANE;29.26944444;21.36481481;24.1162037;20.71851852;1001.0875;1010.606019;7.899537037;83.44444444;5.30462963;5.611111111;19.30092593;3.696296296;2.117361111;86218;216
2013;15;YPEJHU;29.2;19.33333333;23.43333333;20.93333333;975.7;1009.833333;17.66666667;87.33333333;4.166666667;6.333333333;13.22222222;3.32;1.488888889;86210;9
2013;15;YUTY;29;20.4;24.1;21.1;994.7;1011.1;0;84;2;7;18;0.56;0.14;86268;2
2013;15;ZANJA PYTA;24;19.4;20.9;19.75;947.45;1012;1.7;93.5;0.8;8;15.5;2.78;1.63;86097;2
2013;16;1RO DE MARZO;27.6;20;23.9;21.5;1003;1012.6;0;87;3.7;7;14;1.39;1.18;86218;1
2013;16;ABAI;29.8;17.5;22.2;17.9;997.45;1013.95;0;79;9.4;1;18;2.22;0.83;86268;2
2013;16;ACAHAY;26.4;19.4;22.8;19.8;998.6;1012;0;84;1;6;9;1.11;0.28;86221;1
2013;16;ALBERDI;29.45;17.3;22.975;18.8;1004.15;1010.9;28.25;78.75;8.85;3.25;19.5;2.4975;1.3175;86255;4
2013;16;ALTOS;29.86923077;20.64230769;24.44615385;20.78076923;1000.6;1010.176923;4.923076923;81.26923077;5.584615385;5.423076923;11.96153846;4.617692308;2.949230769;86218;26
2013;16;AREGUA;28.72646048;20.23745704;23.7604811;19.70446735;1003.09622;1012.706529;0.925085911;79.19587629;6.798281787;4.432989691;15.65979381;3.482852234;2.100893471;86218;291
2013;16;ARROYOS Y ESTEROS;28.53636364;20.45454545;23.72727273;19.47272727;1003.7;1013.318182;0;78.18181818;7.145454545;4.181818182;16.72727273;3.180909091;1.850909091;86218;11
2013;16;ATYRA;29.51538462;20.11538462;24.18461538;20.27692308;1001.507692;1011.092308;2.969230769;80.07692308;6.923076923;4.615384615;12.38461538;4.274615385;2.64;86218;13
2013;16;AYOLAS;28.5;18;23.5;16.8;999.1;1014.1;0;67;7.8;1;18;2.22;1.11;86260;1
2013;16;BELEN;32.6;24;27.8;23.4;997.8;1006.4;1.6;78;9.8;1;36;3.61;2.29;86134;1
2013;16;BELLA VISTA;30;21;24.7;20.85;946;1009.6;31.5;80.5;5.35;4.5;5.5;6.11;3.96;86294;4
2013;16;BENJAMIN ACEVAL;29.73333333;20.73333333;25.3;21.13333333;1001.533333;1011.066667;2.2;78.66666667;6.733333333;5.333333333;12.66666667;3.426666667;1.923333333;86218;3
2013;16;CAACUPE;29.31111111;19.72777778;23.50277778;19.90694444;999.6055556;1013.016667;3.223611111;81.5;5.675;4.097222222;8.638888889;1.629166667;0.757083333;86221;72
2013;16;CAAGUAZU;28.65348837;18.17093023;22.9627907;19.41395349;989.5162791;1007.837209;4.329069767;81.93023256;8.148837209;3.581395349;15.69767442;2.429651163;1.256976744;86234;86
2013;16;CAAZAPA;29.4;17.73333333;23.6;19.6;995.3666667;1011.8;0;79.66666667;7;3;9.333333333;1.666666667;1.3;86268;3
2013;16;CAMBYRETA;29;16.2;22;17;999.3;1009.8;0;76;0;0;14;2.22;1.46;86297;1
2013;16;CAPIATA;28.77139808;20.11291355;23.60811099;19.79903949;1002.532231;1012.14984;1.852721451;80.45144077;6.656136606;4.558164354;14.16435432;3.835325507;2.449445037;86218;937
2013;16;CAPITAN BADO;22.2;19.8;19.9;18;948.8;1013.8;0.3;89;0.3;8;10;4.44;3.26;86097;1
2013;16;CARAGUATAY;25.4;17.2;21.6;19.4;990.1;1008.5;0;88;0;5;9;2.22;1.25;86234;2
2013;16;CARAPEGUA;28.90833333;19.29166667;23.08333333;19.4375;1000.125;1013.55;1.225;81.29166667;5.883333333;3.625;10.33333333;1.320833333;0.527916667;86221;24
2013;16;CARAYAO;25.4;17.2;21.6;19.4;990.1;1008.5;0;88;0;5;9;2.22;1.25;86234;2
2013;16;CECILIO BAEZ;31.5;20;26.6;21;989.7;1011.2;0;72;10;1;5;1.39;0.35;86192;1
2013;16;CERRITO;30.56666667;19.83333333;24.88333333;21.08333333;1002.566667;1010.583333;19.31666667;80.83333333;7.233333333;4;14;2.221666667;1.256666667;86255;6
2013;16;CHORE;29.5;20.53333333;23.425;20.05;989.725;1011.65;30;82.25;4.375;4.75;20.25;1.9425;1.045;86192;8
2013;16;COLONIA FRAM;28.2;15.8;22.3;16.3;??;??;0;71;10.1;1;9;3.33;1.94;86294;1
2013;16;CONCEPCION;29.21351351;22.26486486;24.14864865;21.45135135;1002.278378;1010.964865;4.740540541;86.10810811;5.924324324;5.486486486;16.72972973;2.364864865;1.566216216;86134;37
2013;16;CORONEL BOGADO;31;19.6;23.5;20.1;992;1002.4;67.2;82;0;5;5;2.78;1.48;86297;1
2013;16;CORONEL OVIEDO;27.90724638;18.57971014;22.56231884;19.30289855;989.5217391;1007.871014;13.77681159;83.24637681;6.795652174;4.15942029;16.11594203;2.706086957;1.394637681;86234;69
2013;16;CORPUS CHRISTI;25.7;19;21.25;18.85;977.4;1011.8;0;87;5.25;4.5;14;2.775;2.085;86210;2
2013;16;CURUGUATY;30.27;19.5;24.27666667;19.80666667;990.2966667;1012.12;7.5;77.53333333;7.383333333;3.366666667;8.633333333;1.712666667;0.821;86192;30
2013;16;DR. JUAN MANUEL FRUTOS;31.2;19.6;24.8;21.2;985;1003.2;8.8;82;9.7;5;36;5;2.5;86234;1
2013;16;EMBOSCADA;29.93333333;20.5;23.91666667;19.95;1002.033333;1011.65;1.566666667;80;7.716666667;3.5;13.66666667;3.888333333;2.211666667;86218;6
2013;16;ENCARNACION;27.75;16.2;21.125;17.2;997.6;1008.1;1.6;80.5;0;2.25;13.75;1.945;1.145;86297;4
2013;16;ESCOBAR;29.4;19.8;23.2;18.9;1000.6;1014;0;78;8;3;21;1.67;0.42;86221;1
2013;16;EUSEBIO AYALA;29.26666667;19.28333333;22.86666667;19.16666667;1000.366667;1013.816667;2.45;81.08333333;6.566666667;3.5;10.16666667;1.483333333;0.695833333;86221;12
2013;16;FERNANDO DE LA MORA;29.16473988;20.27080925;24.02485549;20.23063584;1001.933526;1011.535838;2.021387283;80.59537572;7.205491329;4.514450867;12.2283237;3.809855491;2.398352601;86218;346
2013;16;FUERTE OLIMPO;??;??;??;??;??;??;??;??;??;??;??;??;??;86033;1
2013;16;GENERAL AQUINO;27;17;19.5;16.2;993.5;1015.7;??;82;5;4;14;2.78;0.93;86192;1
2013;16;GENERAL DIAZ;28.6;15.6;21.6;17.5;1006.3;1013.1;0;79;9.8;2;14;2.22;1.11;86255;1
2013;16;GENERAL RESQUIN;31;19.66666667;25.66666667;20.23333333;989.5333333;1011.233333;0;73.33333333;8.5;2.666666667;6.333333333;2.13;0.906666667;86192;6
2013;16;GUARAMBARE;29.19193548;20.24112903;24.02903226;20.02903226;1002.295161;1011.891935;1.814516129;79.56451613;6.986290323;4.451612903;13.94354839;3.8175;2.307822581;86218;124
2013;16;GUAYAIBI;30.10833333;18.86666667;24.11666667;19.93333333;990.825;1012.625;0;78.58333333;8.208333333;2.666666667;5.5;1.041666667;0.443333333;86192;24
2013;16;GUAZUCUA;28.6;15.6;21.6;17.5;1006.3;1013.1;0;79;9.8;2;14;2.22;1.11;86255;1
2013;16;HERNANDARIAS;29.3;17.45;23.625;21.25;983.175;1011.65;0;88;6.15;4.5;10;2.5725;1.44;86246;4
2013;16;HORQUETA;28.32;22.24;24.4;21.94;1003.34;1012.04;0.24;87.2;4.38;7;12.8;1.39;0.836;86134;5
2013;16;ISLA PUCU;31.13333333;21.53333333;25.8;20.76666667;998.2;1011.533333;8.533333333;74.66666667;7.866666667;4.333333333;10.33333333;2.776666667;1.16;86221;3
2013;16;ITA;28.32272727;19.22878788;22.81515152;19.34848485;999.9674242;1013.400758;1.20530303;82.06818182;4.920454545;4.128787879;9.992424242;1.318409091;0.539166667;86221;132
2013;16;ITACURUBI DE LA CORDILLERA;25.7;18.25;20.175;16.925;1002.225;1015.8;2.075;82.75;4.65;4.75;15;2.225;1.3225;86221;4
2013;16;ITAKYRY;26.95;18.5;21.25;19.1;985.5;1014.25;0;89;6.05;5;29;4.58;2.915;86246;2
2013;16;ITAUGUA;29.05816993;20.30261438;24.09803922;20.35490196;1002.257516;1011.858824;1.095424837;80.82352941;7.309150327;4.503267974;12.49019608;3.315947712;2.046078431;86218;153
2013;16;J A SALDIVAR;28.95576923;20.04423077;23.76923077;19.86634615;1002.241346;1011.847115;2.280769231;80.00961538;6.792307692;4.567307692;13.67307692;4.074038462;2.577115385;86218;104
2013;16;JESUS;29.4;14;21.5;17.2;??;??;0;78;10.3;0;13;3.61;2.01;86294;1
2013;16;JUAN EULOGIO ESTIGARRIBIA;28.53333333;17.53333333;22.9;19.7;989.5666667;1007.866667;0;83.66666667;6.9;3.333333333;9.333333333;2.036666667;0.923333333;86234;3
2013;16;KATUETE;28.26666667;19.61111111;22.55555556;20.53333333;976.5;1010.733333;5.522222222;89.44444444;5.166666667;4.555555556;8.777777778;1.913333333;1.435555556;86210;9
2013;16;LA CATEDRAL;29.06649215;20.10471204;23.81623037;20.09293194;1001.934555;1011.540314;2.594240838;80.91884817;6.569371728;4.72513089;13.0104712;4.050078534;2.597879581;86218;382
2013;16;LA ENCARNACION;28.10564516;19.9483871;23.43669355;19.84556452;1002.994758;1012.616129;1.404032258;81.35080645;5.962903226;5.149193548;14.71774194;3.417177419;2.311693548;86218;248
2013;16;LA PALOMA;29.08571429;20.64285714;23.32857143;21.18571429;976.2428571;1010.357143;7.257142857;88.71428571;5.642857143;4.285714286;8.571428571;1.668571429;1.182857143;86210;7
2013;16;LA VICTORIA;31.6;22;26.8;20.9;1003.3;1012.2;0;72;5.1;5;36;0.83;0.63;86086;1
2013;16;LAMBARE;28.68165939;20.07030568;23.55560408;19.81339156;1002.693741;1012.312518;1.641921397;80.75836972;6.391848617;4.657933042;14.6768559;3.678646288;2.350451237;86218;687
2013;16;LIMA;30;??;24.5;20;990.9;1012.6;0;77;9;1;0;0;0;86192;2
2013;16;LIMPIO;28.74520548;20.05753425;23.50753425;19.72431507;1002.15274;1011.773973;2.774657534;80.57876712;6.640068493;4.647260274;13.23972603;4.293869863;2.836883562;86218;292
2013;16;LOMA GRANDE;29.2;19.65;23.4125;18.925;1002.8125;1012.425;2;77.25;7.6125;3.5;16;4.72125;2.78625;86218;8
2013;16;LUQUE;28.83106796;20.18511327;23.73656958;19.82734628;1002.597896;1012.209871;1.644660194;79.95631068;6.805825243;4.509708738;14.3236246;3.757669903;2.352977346;86218;618
2013;16;MARIANO ROQUE ALONSO;29.30092593;20.3162037;24.02916667;19.97083333;1002.178704;1011.776389;2.152777778;79.30092593;6.987962963;4.393518519;13.98611111;4.006296296;2.42037037;86218;216
2013;16;MBOCAYATY;26.46666667;19.33333333;22.16666667;19.23333333;994.4333333;1013.433333;24.46666667;84.33333333;5.5;4;13.66666667;2.593333333;1.55;86233;3
2013;16;MCAL. ESTIGARRIBIA;26.6;22.4;23.5;22.5;991.2;1010.4;1.2;94;0;7;18;3.33;2.22;86068;1
2013;16;MINGA GUAZU;30.4;20;24.9;20.7;981;1009.3;0;79;9.5;3;3;4.17;2.5;86246;1
2013;16;NANAWA;27.78;19.99;23.48;19.51;1003.54;1013.16;0.66;79.4;6.74;4.9;15.1;3.362;2.244;86218;10
2013;16;NUEVA COLOMBIA;29.65;19.9;22.8;19.55;1001.55;1011.2;4.7;83.5;4.55;4.5;16;5;3.23;86218;2
2013;16;NUEVA ESPERANZA;29.3;20.75;24.05;21.25;975.8;1009.85;1.15;85.5;7.75;3;7;1.945;1.295;86210;2
2013;16;NUEVA ITALIA;27.8;19.05;22.45833333;18.68333333;1000.708333;1014.183333;2.825;80.58333333;5.558333333;4.083333333;9.583333333;1.8525;0.9625;86221;12
2013;16;PARAGUARI;28.47317073;19.23902439;23.06097561;19.40487805;1000.236585;1013.663415;1.341463415;81.19512195;5.573170732;3.780487805;9.804878049;1.464390244;0.63804878;86221;41
2013;16;PASO YOBAI;21.4;15.4;17.9;14.9;998.2;1017.5;0;84;7.5;2;18;3.89;2.36;86233;1
2013;16;PEDRO JUAN CABALLERO;25.77614679;19.50642202;21.30366972;19.16513761;948.1908257;1012.766972;12.78623853;88.51376147;4.503669725;5.788990826;18.33944954;3.59293578;2.63;86097;109
2013;16;PILAR;28.2;17.8;21.96666667;17.13333333;1007.166667;1013.95;1.333333333;75.66666667;7.8;3.333333333;16.66666667;2.591666667;1.771666667;86255;6
2013;16;PIRAPO;28;16;21.4;17.9;982.8;1011;0;82;9.5;0;0;0;0;86285;1
2013;16;PIRAYU;27;17.72;21.04;17.02;1002.72;1016.28;0;79.6;7.12;2.6;11.4;1.446;0.808;86221;5
2013;16;PIRIBEBUY;29.12631579;19.25263158;22.81578947;19.64210526;999.8578947;1013.305263;2.857894737;83.57894737;5.168421053;4.105263158;6.578947368;1.317368421;0.709473684;86221;19
2013;16;QUIINDY;30.35;19.5;23.55;19.875;999.275;1012.725;5.275;81.5;6.2;3.75;2;1.25;0.695;86221;4
2013;16;RECOLETA;28.93462783;20.16763754;23.75566343;19.8828479;1002.272492;1011.88479;2.028478964;80.17152104;7.037540453;4.453074434;13.28802589;3.954627832;2.512265372;86218;309
2013;16;REPATRIACION;28.53333333;19.6;22.95;20.13333333;987.85;1006.15;31.1;85.5;6.733333333;4.833333333;17.66666667;3.611666667;1.596666667;86234;6
2013;16;ROQUE GONZALEZ DE SANTA CRUZ;32;22.4;27.1;21.7;997;1010.3;12.8;73;7.8;5;5;3.33;1.53;86221;1
2013;16;SALTO DEL GUAIRA;28.1826087;20.45652174;22.6826087;20.35217391;976.1086957;1010.269565;8.613043478;87.52173913;5.086956522;4.52173913;9.956521739;2.053478261;1.53173913;86210;23
2013;16;SAN ANTONIO;28.35436242;19.96577181;23.32214765;19.57583893;1002.98255;1012.612752;1.382550336;80.69127517;6.538926174;4.590604027;14.77181208;3.675100671;2.409798658;86218;149
2013;16;SAN ESTANISLAO;29.77391304;19.49;23.64782609;19.68695652;990.4173913;1012.291304;16.66666667;79.60869565;6.326086957;3.782608696;13.13043478;1.835217391;0.84826087;86192;46
2013;16;SAN IGNACIO;28.5;18;23.5;16.8;999.1;1014.1;0;67;7.8;1;18;2.22;1.11;86260;2
2013;16;SAN JOAQUIN;29.76;18.45;22.92;19.24;991.56;1013.5;0;81;7.5;3.8;6.6;1.222;0.63;86192;5
2013;16;SAN JOSE DE LOS ARROYOS;28.33333333;19.26666667;22.66666667;19.5;989.2;1007.533333;29.63333333;84;6.8;4.333333333;15.66666667;2.78;1.203333333;86234;3
2013;16;SAN JUAN BAUTISTA;30.475;18.4;24.05;18.975;998.375;1009.275;46.3;75.25;7.975;3.5;17;3.055;1.5625;86260;4
2013;16;SAN LORENZO;30.41414474;21.55592105;24.84457237;21.67401316;1002.485691;1011.839967;2.892598684;83.61677632;5.737171053;4.675986842;12.01315789;2.375707237;1.229375;86185;608
2013;16;SAN PEDRO DEL PARANA;28.2;15.8;22.3;16.3;??;??;0;71;10.1;1;9;3.33;1.94;86294;1
2013;16;SAN PEDRO DEL YCUAMANDIYU;30.44;22.24;24.58;22.2;1002.94;1012.28;6.3;87.6;4.16;6.2;13;1.888;0.96;86185;5
2013;16;SAN ROQUE;28.45217391;20.00948617;23.47193676;19.70079051;1002.689328;1012.311858;1.803952569;80.56916996;6.596442688;4.699604743;14.07114625;3.825177866;2.519683794;86218;253
