,Dep-Prov-Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KLScore,ChangeIdx,Semanas no Nulas,Semana del MAX
345,"PIURA, HUANCABAMBA, SAN MIGUEL DE EL FAIQUE",4.717340062867465,493.89963547198016,0.6165077136898242,0.8782372808542428,0.07795375946314809,-39.46497246532924,0.5260941225931618,1.0,2.0,0.8811432462439932,963822.8404563253,1.5232971892681002,9.767199999999491,6823.640215626855,15.0,5.0,1e-08,1e-08,19.0,1e-07
346,"PIURA, HUANCABAMBA, SONDOR",0.4338451259765548,4.799650629785865,-0.020347761746207917,0.2483129672673885,0.013574660633484165,0.6532364181745186,0.43852379283731646,1e-07,1.0,0.8941543959965707,10.688522978818286,0.02750256232793975,0.5748447919056854,33.044653478109076,5.0,1.0,1e-08,1e-08,2.0,1e-07
347,"PIURA, HUANCABAMBA, SONDORILLO",0.5180175124548045,4.472369053325056,0.6655345911949684,0.8474057273166679,0.16025641025641027,2.7429084539997906,0.6428489686283991,3.0,6.0,0.8139622835109328,32.92203021761202,0.00024829225267115337,0.45758213599291087,27.917521490644628,5.0,1.0,1e-08,1e-08,3.0,50.0
348,"PIURA, MORROPON, BUENOS AIRES",6.510651011885694,555.1912427692686,0.529660236164317,0.549515540915664,0.0029341445459764694,-19.67650406604462,0.32763715100877666,3.0,6.0,0.8595242600721354,603985.512500865,19.54371625850015,9.86436498150382,9160.419083470537,21.0,7.0,1e-08,1e-08,28.0,107.0
349,"PIURA, MORROPON, CHALACO",1.2395439304789075,16.559723121063122,0.3152596771054442,0.5323907188599549,0.006344171292633988,1.0265031317973945,0.5628811071219276,1.0,1e-07,0.8877213297627653,120.24321263614841,0.03472022827570428,1.0949304719145343,119.88727383269828,5.0,2.0,1e-08,1e-08,5.0,1.0
350,"PIURA, MORROPON, CHULUCANAS",6.215880617577436,241.11311548440952,0.6522888304683184,0.7125957546451146,0.039147211711165184,-54.13921752971442,0.30995005213077054,1e-07,2.0,0.7552313774419696,77214.8735122211,0.5968138630198782,5.294608804090759,2221.8519269188746,31.0,10.0,1e-08,1e-08,125.0,110.0
351,"PIURA, MORROPON, LA MATANZA",8.071695138786122,467.760741105631,0.45667909961034675,0.5959884295440752,0.03591896612573221,55.791692579534484,0.4768855799019073,4.0,6.0,0.8255613418265143,315368.6311604304,23.524884721636926,8.891499999999501,7905.877224999112,15.0,3.0,1e-08,1e-08,41.0,89.0
352,"PIURA, MORROPON, MORROPON",7.271629397702242,732.2299116921408,0.8458316874743214,0.8476007173302949,0.048827232617587694,-102.49932908673522,0.25535740825492226,6.0,1e-07,0.7147935609909069,1794465.81240667,4.833719909468902,11.337849999999513,9589.471942655071,26.0,9.0,1e-08,1e-08,43.0,54.0
353,"PIURA, MORROPON, SALITRAL",17.69675840431221,2535.0577651591157,0.765327961484612,0.7387642711106299,0.0037825870043283034,-60.15856967527199,0.24663457071578254,1.0,6.0,0.7612866169520849,13510299.44781672,161.2786521314542,24.001873316941317,39479.809100318176,26.0,8.0,1e-08,1e-08,91.0,149.0
354,"PIURA, MORROPON, SAN JUAN DE BIGOTE",30.568617175438526,8981.995908441908,0.7072855290545691,0.6769189375488254,0.04053210478024761,-333.8521154314558,0.2615733337408218,6.0,3.0,0.7821032644638829,134948654.5761313,1183.0707173496662,27.95406467210588,80426.18641011055,26.0,7.0,1e-08,1e-08,59.0,88.0
355,"PIURA, MORROPON, SANTA CATALINA DE MOSSA",1.7944754644378582,36.60274889214447,0.3222493353711722,0.603257828554143,0.07623904207473288,-17.621504102597168,0.44270019448156117,3.0,4.0,0.8686226214269852,2082.682219683815,0.0468594398971786,2.3152449999995,419.89497479980014,15.0,5.0,1e-08,1e-08,20.0,3.0
356,"PIURA, MORROPON, SANTO DOMINGO",0.5165106262470323,6.8030507686536925,0.22907757242180568,0.33911017391547926,0.0004685835890805612,1.6128630184017922,0.40655614163771026,1e-07,1.0,0.895872267527742,22.10015867782376,0.011393247318484718,0.6883259911889266,62.20948172027481,10.0,2.0,1e-08,1e-08,4.0,1e-07
357,"PIURA, MORROPON, YAMANGO",0.7766975209851189,11.386514362804942,0.6612520304884507,0.7967086622819548,0.1415067640232959,-4.122367508000788,0.6563598233757176,1.0,3.0,0.8214054223542205,200.9760515127427,0.007047018742495401,1.0291242152922877,97.0838596292464,5.0,1e-07,1e-08,1e-08,3.0,1.0
358,"PIURA, PAITA, AMOTAPE",0.8042593575674357,33.63532193937241,-0.019593613933236557,0.1967881333295507,0.011834319526627222,5.812634644793432,0.2718353303123453,6.0,3.0,0.9885490910147499,2248.6389802439776,4.746717473017885,2.131287297527207,454.2385544600824,5.0,1.0,1e-08,1e-08,1.0,38.0
359,"PIURA, PAITA, ARENAL",1.84617656833681,177.23513191482425,-0.019593613933236557,0.3372523058395893,0.03977646285338609,-24.461978089295357,0.6932937446334199,4.0,1e-07,0.98854909101475,56077.89787324925,16.302987286550874,4.89236790606604,2393.5263728304963,5.0,1.0,1e-08,1e-08,1.0,4.0
360,"PIURA, PAITA, COLAN",14.183999375831364,1387.1711922157212,0.7983054753573923,0.7999036023594785,0.0022232766546611527,-27.073703476975567,0.3393630809900695,1.0,2.0,0.7203240536578883,3713296.6260483097,23.850587010730106,11.486058301647162,15912.071975615976,21.0,6.0,1e-08,1e-08,66.0,110.0
361,"PIURA, PAITA, LA HUACA",1.9120628157359725,40.90818275189423,0.653571225503157,0.7044561364424005,0.0028519149687419674,6.710686103225699,0.32688112940653047,1e-07,6.0,0.7971311835725858,3448.733494354844,0.060549787572811695,2.5254651064899463,637.7974004098267,21.0,6.0,1e-08,1e-08,44.0,136.0
362,"PIURA, PAITA, PAITA",1.3313618632689,25.36570618154258,0.7430537076969859,0.7594885596346376,0.00210703747700021,-2.0170804844917583,0.32005605505525014,1.0,2.0,0.7867613223016141,1886.4643659771311,0.010842566861875695,2.061158265244144,432.37883067103684,26.0,8.0,1e-08,1e-08,59.0,137.0
363,"PIURA, PAITA, TAMARINDO",0.8155575763356149,16.960921087703987,-0.02034776174620788,0.6692207795105026,0.10474275180157507,-4.297920094768751,0.6635710618026778,2.0,1.0,0.8941543959965705,472.9327881636391,0.018594414258735703,1.0806137886314438,155.69682135738682,5.0,1.0,1e-08,1e-08,2.0,1e-07
364,"PIURA, PAITA, VICHAYAL",10.915605487702518,311.4709979431447,0.7978611388519813,0.8598596904385786,0.0066425550398534145,-16.620706955352116,0.3981550015639106,1.0,3.0,0.5162818353151365,31446.79869055965,1.1118000610220102,4.136504653567233,872.0572658922919,10.0,10.0,1e-08,1e-08,56.0,53.0
365,"PIURA, PIURA, CASTILLA",19.240009773570744,5087.300912341882,0.7529284307382648,0.7896540854837434,0.030520499283695133,-218.2436954547723,0.4818298783861785,1e-07,4.0,0.7766651528137648,88539198.72580826,179.65029386497716,27.638933769688805,70592.39017676255,22.0,18.0,1e-08,1e-08,138.0,114.0
366,"PIURA, PIURA, CATACAOS",9.774423323728186,1267.3081881503124,0.76539789647503,0.7955467480758305,0.0004613247705399463,12.436762434986594,0.3625881976249311,2.0,1e-07,0.7600971193711321,5102804.025244853,23.43724161874959,12.648809523809533,16910.783195278476,21.0,6.0,1e-08,1e-08,102.0,108.0
367,"PIURA, PIURA, CURA MORI",22.838449271779897,2849.0885755586396,0.7310091449231917,0.7972233937693727,0.02666459725807372,-134.37125502208613,0.29182449535399557,6.0,4.0,0.7015775719491236,12105033.067795489,95.11042889358286,16.928233684168823,18025.082536238784,21.0,3.0,1e-08,1e-08,103.0,109.0
368,"PIURA, PIURA, EL TALLAN",2.1958090847541936,151.50685698128214,0.10334365898138224,0.45858647222990045,0.005016678338688961,6.154617471067263,0.5967834069130356,1e-07,1.0,0.9323226759482415,87011.68287257226,1.4216587019298017,6.963799999999504,4849.451043999304,15.0,4.0,1e-08,1e-08,10.0,1e-07
369,"PIURA, PIURA, LA ARENA",6.846318188033773,510.4185719098516,0.5610165341232488,0.7157343291603423,0.006451043021586187,-27.18133553670827,0.3489495271782742,1e-07,1.0,0.7869145607218823,662915.2386469995,11.135664604639954,9.555974447585633,5794.183234439057,21.0,3.0,1e-08,1e-08,64.0,109.0
370,"PIURA, PIURA, LA UNION",2.2237474671552033,52.40571580767418,0.680579685347212,0.6997033438694968,0.03747210968611861,-19.53205937123036,0.3548829504611579,1e-07,1.0,0.8030793762331779,4661.457771076161,0.053822098555274915,2.6667313146980387,718.4921358352724,26.0,7.0,1e-08,1e-08,39.0,142.0
371,"PIURA, PIURA, LAS LOMAS",3.6097038442334064,109.22409653277415,0.6359294786270913,0.7350583897667318,0.025593814258724076,-20.630420119384397,0.3827368097882844,1e-07,6.0,0.7805458046984649,37630.487606640796,0.6171778116987259,4.965608562915599,2465.7268400100725,21.0,3.0,1e-08,1e-08,67.0,106.0
372,"PIURA, PIURA, PIURA",14.668942244059911,2870.7510172154907,0.5473275115266761,0.6541280394505156,0.035322032086625335,-170.07725075191544,0.37005151232245437,1.0,6.0,0.8477120110138663,40648816.38005467,298.7877443818591,29.499869757749437,92935.59968617135,31.0,40.0,1e-08,1e-08,169.0,109.0
373,"PIURA, PIURA, TAMBO GRANDE",6.451248610753205,413.3236088749197,0.6357140778536384,0.751350528695987,0.056022586892038775,-82.00429482680904,0.5218308093287642,2.0,1e-07,0.8088397928133814,328459.30840573274,1.0810986588222662,8.383249999999496,3872.517444179758,31.0,22.0,1e-08,1e-08,93.0,2.0
374,"PIURA, PIURA, VEINTISEIS DE OCTUBRE",12.739396177154802,2860.1885324448826,0.7307058357336903,0.7641313430230768,0.05052595591721616,-202.64185135191246,0.3064686522927865,5.0,2.0,0.7909094690200883,26851116.2676659,132.9948884145172,21.70679069583182,47797.37067097849,26.0,16.0,1e-08,1e-08,114.0,55.0
375,"PIURA, SECHURA, BELLAVISTA DE LA UNION",23.764787416526886,5436.791716221348,0.6712847638857884,0.7233650711360821,0.01026995313687463,-100.39718391790998,0.38290588146929017,2.0,6.0,0.8028762891763301,74086128.21744525,3873.6110996044526,36.8906499999995,87777.03834242583,15.0,6.0,1e-08,1e-08,54.0,60.0
376,"PIURA, SECHURA, BERNAL",5.281243564935351,268.94513125968945,0.7244078897510527,0.8319928611445588,0.04755193333404772,-55.13175485051297,0.3549744005276789,4.0,1e-07,0.7134432271924408,90602.70675009677,1.7335318285567507,7.430949999999509,2367.2572395824996,21.0,5.0,1e-08,1e-08,44.0,53.0
377,"PIURA, SECHURA, CRISTO NOS VALGA",10.43933335378485,2211.0302186241415,0.4294765130448415,0.6103703622583223,0.01105963262647006,-56.497895537849644,0.3495336440047867,1e-07,1.0,0.892978184951888,19751206.828253377,1433.8017280929191,25.0063999999995,62532.004095997494,15.0,3.0,1e-08,1e-08,18.0,53.0
378,"PIURA, SECHURA, RINCONADA LLICUAR",3.507278859174515,232.98508773967689,0.7926579942566514,0.9408963717902266,0.11132404802929018,-48.644797744378835,0.6609969916508565,4.0,1.0,0.74743968214684,170407.91586760205,0.1737591168081679,5.6179999999995,1578.0999453400018,15.0,2.0,1e-08,1e-08,12.0,4.0
379,"PIURA, SECHURA, SECHURA",1.3873781064870778,17.137701012434825,0.7535245566930666,0.8067451034399766,0.003569059529471265,-0.4472914780295926,0.4094789014995386,1.0,2.0,0.7592028034488939,633.1064124868425,0.0010424146804978278,1.1309649999995008,174.96454350509174,26.0,7.0,1e-08,1e-08,48.0,125.0
380,"PIURA, SECHURA, VICE",5.506490910872423,319.20741609323244,0.6270254301283404,0.6687304980721891,0.06835516072214023,-70.89767225848563,0.42620711550821155,4.0,1.0,0.8120047141687503,214999.24564680038,1.246833782641559,6.329559040719664,4066.667338993666,26.0,9.0,1e-08,1e-08,47.0,58.0
381,"PIURA, SULLANA, BELLAVISTA",20.79478878191829,3870.3952877749507,0.8288418804444028,0.8894316581065969,0.038917575365932336,-220.43310502599033,0.4174155407095339,1e-07,3.0,0.6052837048866798,12998324.574900763,33.78445541992682,19.39638451392662,19287.563624536662,31.0,7.0,1e-08,1e-08,109.0,108.0
382,"PIURA, SULLANA, IGNACIO ESCUDERO",3.252877700490608,169.82682612685164,0.6550115114002675,0.9318752438423152,0.09893711949907799,-32.453813591601815,0.5115812626323153,4.0,2.0,0.824085570545883,103585.6775893411,0.10967917020261314,5.428899999999501,873.267117002259,15.0,3.0,1e-08,1e-08,23.0,1e-07
383,"PIURA, SULLANA, LANCONES",21.460719439287203,26046.43710168144,0.4911165966308763,0.7699027839816593,0.04168579812288215,-220.5471956143868,0.6472426342652878,1.0,3.0,0.9363392532377514,4797077861.731543,16944.551774328876,105.33699999999949,920547.5492366673,21.0,4.0,1e-08,1e-08,26.0,1.0
384,"PIURA, SULLANA, MARCAVELICA",10.002185182026913,1354.942560059292,0.6947781495219084,0.7554208820142558,0.007702943115463757,-48.43781858306028,0.44363075048192335,1e-07,3.0,0.7883062542331483,6077709.382923295,27.506558985566453,15.513655426369326,24687.368353126698,26.0,5.0,1e-08,1e-08,63.0,106.0
385,"PIURA, SULLANA, MIGUEL CHECA",21.77495632924215,2655.0884013843447,0.7064308732726299,0.790172261369003,0.04418440459114347,151.0188957192443,0.3428315594983461,1e-07,2.0,0.6887468738522062,5583810.145278893,147.18847279264688,13.67677228174101,19257.479397158408,15.0,3.0,1e-08,1e-08,39.0,106.0
386,"PIURA, SULLANA, QUERECOTILLO",12.520663033317737,810.711337044421,0.6414188448726446,0.8053167242615278,0.047430784937858475,-69.1516968141029,0.41129713151278047,2.0,3.0,0.7658496866165985,709807.0584828556,4.171624365876153,9.482749999999502,5771.8859492734255,21.0,5.0,1e-08,1e-08,61.0,2.0
387,"PIURA, SULLANA, SALITRAL",16.471788252607798,1845.6882335572777,0.7547610192183518,0.7768306122390471,0.0028423439952279654,35.659643420041334,0.27118503676778793,2.0,3.0,0.7268696399274103,4786341.6347592315,48.72024012574142,14.038717304565779,12065.267578953148,21.0,8.0,1e-08,1e-08,72.0,107.0
388,"PIURA, SULLANA, SULLANA",15.486004921974391,2556.344901446674,0.7999875548890478,0.860477147761035,0.03454697111534185,-128.74248870026014,0.3054055933211318,1.0,2.0,0.7238790461474272,10989081.128220018,29.96844363980411,18.293294129439666,14870.328652088132,27.0,29.0,1e-08,1e-08,158.0,138.0
389,"PIURA, TALARA, EL ALTO",33.999945168366224,6465.749470449582,0.8654886356886273,0.8955371480290345,0.07789142885728884,-258.30994541858786,0.3052375574913482,3.0,5.0,0.6241432456169362,76173976.95711957,214.26822355697877,24.34769800000001,20362.780350915058,15.0,9.0,1e-08,1e-08,83.0,57.0
390,"PIURA, TALARA, LA BREA",12.123921116917149,1308.299053952245,0.6073319222367101,0.5905627630734391,0.0038077864444308746,-30.379844328595993,0.2844214599284901,3.0,5.0,0.8248755931204347,3031063.57789911,171.4383024012326,13.9707999999995,20738.220592998376,15.0,8.0,1e-08,1e-08,50.0,17.0
391,"PIURA, TALARA, LOBITOS",0.0038553962362264157,0.0007729321631824489,-0.0003628447024673506,0.48635911856350433,0.05555555555555533,-0.006966039457106702,0.6700482623529178,1e-07,1.0,0.98854909101475,1.0665343777714598e-06,1.6600874809951922e-10,0.010216799999499999,0.01043830022297832,5.0,1e-07,1e-08,1e-08,1.0,1e-07
392,"PIURA, TALARA, LOS ORGANOS",8.771274290555697,1734.5499671881673,0.7278299979377308,0.6680012578595005,0.0063674620485512645,-58.46859040157159,0.3713518310522864,1.0,2.0,0.8424721319399521,19070764.689264763,162.892190734088,26.15336332252277,51810.59979609259,31.0,9.0,1e-08,1e-08,53.0,110.0
393,"PIURA, TALARA, MANCORA",9.358601417333348,882.9449574351788,0.6468178093650515,0.7091004013757148,0.03254816849841926,-99.29701173929524,0.48245496970673474,1e-07,6.0,0.8075064649854256,2058468.998907376,16.23881592562827,15.660809778456333,22585.60205803117,31.0,11.0,1e-08,1e-08,79.0,107.0
394,"PIURA, TALARA, PARIÑAS",7.620900686530681,1093.526173295983,0.8051319042258911,0.8389333196951025,0.017140016052800345,-80.18349832876089,0.2942664306776711,1e-07,2.0,0.7392262861565987,4412585.593006934,15.885052670150172,16.43205345894676,15942.03098994742,31.0,9.0,1e-08,1e-08,51.0,111.0
395,"PUNO, CARABAYA, AYAPATA",0.9251784516882102,10.382739346076777,0.687471197215243,0.7959763481847759,0.00030717123739183114,-0.9414472806160679,0.3785008372548706,6.0,2.0,0.7391495136156051,181.822635022203,0.0031735241852431997,0.803470994696597,64.556563931873,10.0,2.0,1e-08,1e-08,9.0,48.0
396,"PUNO, CARABAYA, OLLACHEA",0.3876705265826875,7.81499873300353,-0.0003628447024672973,0.4863591185635051,0.055555555555555566,0.7004541235197224,0.6700482623529179,4.0,1e-07,0.98854909101475,121.3909698024055,0.016970945523872554,1.0273268954176218,105.54005500484095,5.0,1.0,1e-08,1e-08,1.0,52.0
397,"PUNO, CARABAYA, SAN GABAN",16.700518678027457,3638.204651926505,0.7116647508358066,0.713235899714401,0.08738741660230934,-195.68401485994488,0.579195677156741,6.0,1.0,0.8035260686360939,34493081.26439027,988.6549378684189,23.419203747072096,54251.74638519489,10.0,1.0,1e-08,1e-08,16.0,6.0
398,"SAN MARTIN, BELLAVISTA, ALTO BIAVO",3.1895150487785857,158.9491018726335,0.7564593881222305,0.7743445255193792,0.04395063126538402,42.274993983928994,0.35188318059794277,1e-07,1.0,0.7832679093584097,82898.18146942092,0.707949240689933,5.285412262155948,3302.800672539183,21.0,3.0,1e-08,1e-08,23.0,162.0
399,"SAN MARTIN, BELLAVISTA, BAJO BIAVO",2.3274470471018485,47.86711960383183,0.6673203766478555,0.7106121773129532,0.00015383308403615618,1.8200964491130667,0.33518976219067276,1e-07,1.0,0.7882992510237771,4132.994860937517,0.24265798631811325,2.8860028860023856,832.9012658014099,15.0,2.0,1e-08,1e-08,28.0,108.0
400,"SAN MARTIN, BELLAVISTA, BELLAVISTA",13.351518228335182,2729.5802671201122,0.48213518478322004,0.8734941596137751,0.05334145716042666,212.27143394893682,0.8347110502273934,1e-07,5.0,0.8377459447788654,34489633.6964778,21.76821758945217,31.860513969609478,83632.85524350811,26.0,12.0,1e-08,1e-08,68.0,259.0
401,"SAN MARTIN, BELLAVISTA, HUALLAGA",5.156019817479603,1138.929946158554,0.2438101627916227,0.4214309571644457,0.011223022939462295,55.47228603680463,0.35984978805513923,1e-07,1.0,0.9643498550108508,8955937.312304055,584.0541671008954,23.234200743493926,53982.80841889736,21.0,3.0,1e-08,1e-08,17.0,159.0
402,"SAN MARTIN, BELLAVISTA, SAN PABLO",3.167752281779682,64.75487994073428,0.3203207090318299,0.6724054637350069,0.19279661016946925,-22.834718676849555,0.532549388391089,3.0,1.0,0.8317535392605026,4111.278718545859,0.4672473083439123,2.0986358866731623,440.4272584832099,5.0,3.0,1e-08,1e-08,10.0,3.0
403,"SAN MARTIN, BELLAVISTA, SAN RAFAEL",14.281608877593001,3190.6858604121635,0.428608398463269,0.6070670807583806,0.00028793118796507553,15.64191461257408,0.34123413661115676,2.0,3.0,0.8833239394667405,22980159.48952047,4867.596098248456,25.00641190048681,62532.0636136808,10.0,1.0,1e-08,1e-08,16.0,53.0
404,"SAN MARTIN, EL DORADO, AGUA BLANCA",7.472445357752194,536.0394203946812,0.6980345911949428,0.9534858027893214,0.26070156695155444,-53.386891056002554,0.44858194786988514,1e-07,6.0,0.7700251356152491,352045.3659137764,2.0621583753578476,5.94059405940544,522.8245596839575,5.0,1e-07,1e-08,1e-08,6.0,1e-07
405,"SAN MARTIN, EL DORADO, SAN JOSE DE SISA",11.615843485335578,995.8169115385383,0.7856274347599796,0.8601408539916338,0.03716850105144841,112.6727746991838,0.38262459628980594,1e-07,3.0,0.6906933787943914,1269568.6464246223,10.939883460887838,11.058451816745162,9842.421429088521,21.0,7.0,1e-08,1e-08,55.0,194.0
406,"SAN MARTIN, EL DORADO, SAN MARTIN",1.9484961334842896,57.67078913535269,0.7091870501128792,0.69628536418831,0.0006458635060462516,2.230085040034098,0.4348771853065708,6.0,2.0,0.7952225986171879,5769.954150527905,0.2792452018918323,2.485795454544954,517.0333483987602,10.0,2.0,1e-08,1e-08,10.0,55.0
407,"SAN MARTIN, EL DORADO, SANTA ROSA",5.767335211511842,366.5862163572258,0.36556014249187224,0.8345085261878267,0.2183001551022699,-37.419373932167446,0.649534316876349,1e-07,5.0,0.9152066294587382,175609.75814274678,9.360474683668494,6.4838829195993615,2287.9313042219705,5.0,1e-07,1e-08,1e-08,11.0,1e-07
408,"SAN MARTIN, EL DORADO, SHATOJA",6.732533283969728,254.96439986041,0.8299790356393938,0.9651477369298979,0.3932098765431907,-58.3306226171498,0.547172875820127,1.0,3.0,0.642560153063172,53621.01206284515,0.33490559135168846,2.9735355337491285,294.7304523490564,5.0,1e-07,1e-08,1e-08,9.0,1e-07
409,"SAN MARTIN, HUALLAGA, ALTO SAPOSOA",4.596937563700075,588.167126660512,0.23972957806309586,0.35770838670854277,0.007943310555321445,-11.492874320198348,0.35039154353739266,1e-07,2.0,0.9285905267423861,1274990.3092668836,167.63770268383044,13.313609467455123,17725.21970519106,15.0,6.0,1e-08,1e-08,11.0,106.0
410,"SAN MARTIN, HUALLAGA, EL ESLABON",1.8917661549255549,98.65833789292279,0.5618857020181527,0.5942747644069422,0.0038132225009790367,11.707562322529917,0.33129223470435276,1e-07,1.0,0.8881438689455224,37280.39491360122,2.0210963600145484,4.99001996007934,2282.527426849062,15.0,2.0,1e-08,1e-08,8.0,107.0
411,"SAN MARTIN, HUALLAGA, PISCOYACU",1.0923803785825483,33.40266296026735,0.4311406970241961,0.42974903878932313,0.0059729483034196024,-0.4514226442591156,0.4061987278498669,1.0,2.0,0.7540301958913399,2128.8111283181224,0.18753110289293975,2.4390243902434054,594.8839976202203,15.0,2.0,1e-08,1e-08,6.0,106.0
412,"SAN MARTIN, HUALLAGA, SACANCHE",3.686054231570351,392.51100611573,0.3173690391122473,0.5713721185223344,0.016760326815044375,50.347909585980425,0.3660989182987622,1e-07,1.0,0.9110147952130896,908671.408112154,18.607922850247554,12.594458438286662,15862.03833537299,26.0,5.0,1e-08,1e-08,16.0,220.0
413,"SAN MARTIN, HUALLAGA, SAPOSOA",3.788234044493221,93.01580663307908,0.6114352810226074,0.6566346581710754,0.030639953627079074,25.050076648493725,0.30117631885907814,1e-07,1.0,0.8114346629834207,14006.831109327786,0.2465544366926938,3.3514872224544696,1023.7925288533635,21.0,9.0,1e-08,1e-08,43.0,107.0
414,"SAN MARTIN, HUALLAGA, TINGO DE SAPOSOA",31.82876939803116,37389.73237871872,0.45866162885874706,0.4551986971495702,0.0028924863237939657,141.549250509981,0.34846327741629324,6.0,3.0,0.9236654175902486,6244978077.38929,529446.1291906519,105.3370786516849,1006028.2792576592,15.0,2.0,1e-08,1e-08,17.0,107.0
415,"SAN MARTIN, LAMAS, ALONSO DE ALVARADO",0.23229564674592443,1.3600664076455413,0.5204317807847759,0.6163241001408998,0.004149490592555233,1.0225232410751948,0.32400041720233264,1.0,6.0,0.8683411208919681,5.985214139290248,0.00019809679974679863,0.4922955742622874,24.235493243823537,15.0,3.0,1e-08,1e-08,7.0,106.0
416,"SAN MARTIN, LAMAS, BARRANQUITA",18.051455905910334,4048.7189073988675,0.6855776115436922,0.772280016327363,0.033780920694483935,-165.66879690825914,0.4755478860857679,2.0,1e-07,0.7948709640611205,33236177.309484113,117.67447498360778,22.574544999999997,57057.95803644926,26.0,7.0,1e-08,1e-08,61.0,2.0
417,"SAN MARTIN, LAMAS, CAYNARACHI",7.044575652598715,458.11014732764824,0.8360503146692556,0.8558784920578361,0.0011078269599769563,23.27227051213385,0.23103374702394996,1.0,1e-07,0.6964479241124383,611360.5989094211,1.1208335501906896,7.647958583362254,7233.535818343777,29.0,6.0,1e-08,1e-08,77.0,266.0
418,"SAN MARTIN, LAMAS, CUÑUMBUQUI",3.59129387414621,127.00970912704857,0.7954982139567262,0.8173005096963216,1.4939199723426913e-05,5.202308449117574,0.40998434024437425,1.0,2.0,0.7225001456764257,23912.626797210436,0.49210145146417583,3.000600120023505,1200.4801440380095,10.0,1.0,1e-08,1e-08,12.0,55.0
419,"SAN MARTIN, LAMAS, LAMAS",2.3579985991717383,42.43294085147186,0.5823800375689004,0.6348819292833476,0.07016201279359696,28.5675285152929,0.4988392884632561,3.0,5.0,0.8141033994185389,2818.7583623648065,0.02946141961968115,2.2634676324123566,455.4031753758324,21.0,8.0,1e-08,1e-08,35.0,166.0
420,"SAN MARTIN, LAMAS, PINTO RECODO",3.9099184143465413,166.3561126291585,0.7788274349637088,0.8066642335041009,8.435091729697905e-06,0.4328499692137652,0.32411979632389,3.0,6.0,0.7165877209273119,52646.86933242692,1.8577911742110818,4.259799999999501,1088.3339991533335,10.0,1.0,1e-08,1e-08,16.0,52.0
421,"SAN MARTIN, LAMAS, RUMISAPA",3.949859808462576,386.99999550061233,0.44412358948928604,0.571735618626775,0.020278147720122323,43.84162361713818,0.3550768585443077,1e-07,1.0,0.8911024115893944,616911.1307514505,25.77787406690264,11.28668171557512,12738.918414869773,21.0,3.0,1e-08,1e-08,14.0,160.0
422,"SAN MARTIN, LAMAS, SAN ROQUE DE CUMBAZA",2.908793458204371,210.90597918268298,0.5367157560330256,0.5853052706140673,0.006919003798501832,18.62310595617086,0.3308556693341993,2.0,4.0,0.8555043859763461,147559.0477662614,2.7263399308451532,6.426735218508497,4130.292556881746,21.0,4.0,1e-08,1e-08,11.0,159.0
423,"SAN MARTIN, LAMAS, SHANAO",8.73368476576837,859.9109905776595,0.7139237269691586,0.736197210226915,0.008733813705867748,40.94512884205678,0.40980774873986126,1e-07,1.0,0.7726196981655561,1087440.0713057478,16.81159061313496,9.490238611713165,9312.80516591977,15.0,2.0,1e-08,1e-08,19.0,106.0
424,"SAN MARTIN, LAMAS, TABALOSOS",3.585449138109972,113.79900011896764,0.4748463795774914,0.5728767736417197,0.05872374152708767,36.146456276328614,0.3107259398741965,1e-07,1.0,0.8436752592755579,18277.306927455003,1.2662158134671342,3.5529027215229867,1262.3117748605432,15.0,7.0,1e-08,1e-08,26.0,106.0
425,"SAN MARTIN, LAMAS, ZAPATERO",4.054447544671921,105.96747947177633,0.8214320270923772,0.9589701241079592,0.356262327416148,-34.325302314206525,0.36682096275512166,1e-07,3.0,0.6607171040537375,10551.164752017507,0.05396294258659134,1.9535065442464248,127.20626061372144,5.0,1e-07,1e-08,1e-08,8.0,1e-07
426,"SAN MARTIN, MARISCAL CACERES, CAMPANILLA",12.902915409023212,835.81352729381,0.7676099283992974,0.8134414442391931,0.010229620240331808,54.37833460287125,0.3216117163615233,4.0,1e-07,0.7002943910053149,832973.3278941088,4.124563782181428,9.327198109687352,9160.969126501966,26.0,14.0,1e-08,1e-08,132.0,266.0
427,"SAN MARTIN, MARISCAL CACERES, HUICUNGO",8.528371085506206,1067.9742169177086,0.42966473389837845,0.46780161641146845,0.07241848051449208,100.23803097516736,0.37192641017287287,3.0,5.0,0.8961841328801822,4630688.363595119,220.40080951245142,14.363688595230755,20579.976118561084,15.0,9.0,1e-08,1e-08,27.0,149.0
428,"SAN MARTIN, MARISCAL CACERES, JUANJUI",16.155639634046324,3404.4122706237054,0.6857791122369811,0.7199170004840995,0.050477814684595494,241.832567896375,0.317900811951892,3.0,6.0,0.8020472442329152,29052296.792172562,203.3856952233181,22.74986601167167,57058.073520602615,31.0,12.0,1e-08,1e-08,109.0,267.0
429,"SAN MARTIN, MARISCAL CACERES, PACHIZA",17.294876963647468,1353.0376228249934,0.5855512950004003,0.7020366746344301,0.1668172916036563,-190.80854159271829,0.3600268192936351,1e-07,3.0,0.778487999266972,2371478.565442038,249.39006637998452,15.607580824971638,24359.657920802216,15.0,1.0,1e-08,1e-08,63.0,108.0
